chr	pos	strand	type	num_C	depth	percentage	isMeth
chr1	50067	+	CHH	0	8	0	0
chr1	50068	+	CHH	1	8	0.125	0
chr1	50082	+	CG	0	8	0	0
chr1	50088	+	CHH	0	8	0	0
chr1	50104	+	CHH	0	8	0	0
chr1	50110	+	CHH	0	7	0	0
chr1	50115	+	CHH	0	7	0	0
chr1	50119	+	CHH	0	7	0	0
chr1	50125	+	CHH	0	7	0	0
chr1	50126	+	CHG	0	7	0	0
chr1	50127	+	CG	0	7	0	0
chr1	50131	+	CHG	0	8	0	0
chr1	50132	+	CG	0	8	0	0
chr1	50151	+	CHH	0	6	0	0
chr1	50807	+	CHH	0	5	0	0
chr1	50808	+	CHH	0	5	0	0
chr1	50813	+	CHH	0	6	0	0
chr1	50814	+	CHH	0	6	0	0
chr1	50815	+	CHH	0	6	0	0
chr1	50818	+	CHG	0	7	0	0
chr1	50822	+	CHH	0	6	0	0
chr1	50828	+	CHH	0	5	0	0
chr1	50836	+	CHH	0	5	0	0
chr1	50837	+	CHH	0	5	0	0
chr1	50841	+	CHH	0	6	0	0
chr1	50918	+	CHG	0	7	0	0
chr1	50921	+	CG	0	7	0	0
chr1	50926	+	CHG	0	7	0	0
chr1	50929	+	CHH	0	6	0	0
chr1	50933	+	CHH	0	7	0	0
chr1	50937	+	CHH	0	6	0	0
chr1	50939	+	CHH	0	6	0	0
chr1	50941	+	CHH	0	7	0	0
chr1	50942	+	CHH	0	6	0	0
chr1	50945	+	CHG	0	6	0	0
chr1	50949	+	CG	0	6	0	0
chr1	50952	+	CHH	0	7	0	0
chr1	50963	+	CHH	0	6	0	0
chr1	50964	+	CHG	0	6	0	0
chr1	50970	+	CG	0	8	0	0
chr1	50975	+	CHH	0	9	0	0
chr1	50981	+	CHG	0	8	0	0
chr1	50987	+	CHH	0	8	0	0
chr1	51001	+	CHH	0	8	0	0
chr1	51007	+	CHH	0	9	0	0
chr1	51009	+	CHH	0	8	0	0
chr1	51017	+	CHH	1	8	0.125	0
chr1	51021	+	CHH	0	9	0	0
chr1	51029	+	CHG	0	8	0	0
chr1	51030	+	CG	0	7	0	0
chr1	51039	+	CHH	0	9	0	0
chr1	51040	+	CHH	0	8	0	0
chr1	51056	+	CG	0	9	0	0
chr1	51060	+	CHH	0	8	0	0
chr1	51063	+	CHH	0	7	0	0
chr1	51064	+	CHH	0	7	0	0
chr1	51065	+	CHG	0	7	0	0
chr1	51069	+	CG	0	6	0	0
chr1	51082	+	CHH	0	10	0	0
chr1	51083	+	CHH	0	10	0	0
chr1	51089	+	CHH	0	10	0	0
chr1	51099	+	CG	0	10	0	0
chr1	51104	+	CHH	0	11	0	0
chr1	51116	+	CHH	0	12	0	0
chr1	51122	+	CHH	0	10	0	0
chr1	51125	+	CHH	0	12	0	0
chr1	51126	+	CHH	0	13	0	0
chr1	51139	+	CG	0	16	0	0
chr1	51147	+	CHH	0	17	0	0
chr1	51152	+	CG	1	16	0.0625	0
chr1	51154	+	CHH	1	17	0.0588235	0
chr1	51159	+	CG	0	17	0	0
chr1	51162	+	CG	0	17	0	0
chr1	51171	+	CHH	0	13	0	0
chr1	51179	+	CHH	0	13	0	0
chr1	51193	+	CG	0	13	0	0
chr1	51199	+	CG	0	13	0	0
chr1	51208	+	CHG	0	14	0	0
chr1	51222	+	CHH	0	9	0	0
chr1	51229	+	CHH	0	10	0	0
chr1	51230	+	CHH	0	9	0	0
chr1	51245	+	CHG	0	15	0	0
chr1	51246	+	CG	1	15	0.0666667	0
chr1	51248	+	CHH	0	15	0	0
chr1	51258	+	CG	0	17	0	0
chr1	51260	+	CHH	0	17	0	0
chr1	51265	+	CHH	1	17	0.0588235	0
chr1	51266	+	CHH	0	18	0	0
chr1	51267	+	CHH	0	18	0	0
chr1	51282	+	CHH	0	19	0	0
chr1	51296	+	CHG	0	18	0	0
chr1	51306	+	CHH	0	19	0	0
chr1	51346	+	CHH	0	10	0	0
chr1	51347	+	CHH	0	11	0	0
chr1	51348	+	CHH	0	12	0	0
chr1	51365	+	CHH	0	9	0	0
chr1	51371	+	CHH	0	10	0	0
chr1	51372	+	CHG	0	9	0	0
chr1	51392	+	CHH	0	12	0	0
chr1	51400	+	CG	0	10	0	0
chr1	51403	+	CHH	0	10	0	0
chr1	51404	+	CHH	0	10	0	0
chr1	51406	+	CHG	0	9	0	0
chr1	51407	+	CG	1	9	0.111111	0
chr1	51413	+	CHH	1	8	0.125	0
chr1	51414	+	CHH	0	8	0	0
chr1	51417	+	CHH	0	8	0	0
chr1	51421	+	CHH	0	9	0	0
chr1	51428	+	CHG	0	9	0	0
chr1	51431	+	CHH	0	10	0	0
chr1	51433	+	CG	0	10	0	0
chr1	51887	+	CG	0	5	0	0
chr1	51889	+	CHH	0	5	0	0
chr1	51891	+	CG	0	5	0	0
chr1	51902	+	CHH	0	5	0	0
chr1	51911	+	CHH	0	5	0	0
chr1	51912	+	CHH	0	5	0	0
chr1	51913	+	CHH	0	5	0	0
chr1	51919	+	CG	0	5	0	0
chr1	52011	+	CHH	0	5	0	0
chr1	52013	+	CHG	0	5	0	0
chr1	52026	+	CG	0	6	0	0
chr1	52034	+	CHG	0	7	0	0
chr1	52050	+	CHG	0	8	0	0
chr1	52054	+	CHH	0	8	0	0
chr1	52056	+	CHG	0	8	0	0
chr1	52061	+	CHH	0	8	0	0
chr1	52064	+	CHH	0	8	0	0
chr1	52067	+	CHH	0	8	0	0
chr1	52071	+	CHH	0	8	0	0
chr1	52076	+	CHH	0	7	0	0
chr1	52079	+	CHH	0	7	0	0
chr1	52080	+	CHH	0	7	0	0
chr1	52164	+	CHH	0	5	0	0
chr1	52166	+	CG	0	5	0	0
chr1	52171	+	CHH	0	5	0	0
chr1	52173	+	CHG	0	5	0	0
chr1	52174	+	CG	0	5	0	0
chr1	52179	+	CHH	0	5	0	0
chr1	52187	+	CHH	0	5	0	0
chr1	52214	+	CHH	0	6	0	0
chr1	52215	+	CHH	0	6	0	0
chr1	52229	+	CHH	0	5	0	0
chr1	52231	+	CHH	0	5	0	0
chr1	52236	+	CHH	0	5	0	0
chr1	52325	+	CG	0	5	0	0
chr1	52328	+	CG	0	5	0	0
chr1	52375	+	CHH	0	5	0	0
chr1	52379	+	CHH	0	5	0	0
chr1	52386	+	CHH	0	6	0	0
chr1	52407	+	CHH	0	9	0	0
chr1	52414	+	CHH	0	8	0	0
chr1	52416	+	CHG	0	8	0	0
chr1	52502	+	CHH	0	9	0	0
chr1	52504	+	CHH	0	9	0	0
chr1	52506	+	CHH	0	9	0	0
chr1	52507	+	CHH	1	9	0.111111	0
chr1	52509	+	CHH	0	9	0	0
chr1	52510	+	CHG	0	9	0	0
chr1	52513	+	CHH	0	9	0	0
chr1	52515	+	CHH	0	9	0	0
chr1	52516	+	CHH	0	9	0	0
chr1	52518	+	CHG	0	9	0	0
chr1	52528	+	CHH	0	8	0	0
chr1	52530	+	CHH	0	6	0	0
chr1	52535	+	CG	0	5	0	0
chr1	52574	+	CG	0	5	0	0
chr1	52576	+	CHH	0	5	0	0
chr1	52579	+	CHH	0	6	0	0
chr1	52585	+	CG	0	6	0	0
chr1	52587	+	CHG	0	6	0	0
chr1	52588	+	CG	0	6	0	0
chr1	52590	+	CHH	0	5	0	0
chr1	52591	+	CHH	0	5	0	0
chr1	52594	+	CHH	0	5	0	0
chr1	52595	+	CHH	0	5	0	0
chr1	52598	+	CG	0	5	0	0
chr1	52600	+	CHG	0	5	0	0
chr1	52601	+	CG	0	5	0	0
chr1	52608	+	CHH	0	7	0	0
chr1	52609	+	CHH	0	7	0	0
chr1	52610	+	CHH	0	7	0	0
chr1	52611	+	CHG	0	7	0	0
chr1	52612	+	CG	0	7	0	0
chr1	52615	+	CHG	0	8	0	0
chr1	52616	+	CG	0	8	0	0
chr1	52618	+	CHG	0	8	0	0
chr1	52619	+	CG	0	8	0	0
chr1	52625	+	CHH	0	9	0	0
chr1	52626	+	CHH	0	9	0	0
chr1	52627	+	CHH	0	9	0	0
chr1	52628	+	CHH	0	9	0	0
chr1	52631	+	CG	0	9	0	0
chr1	52633	+	CHH	0	8	0	0
chr1	52634	+	CHH	0	8	0	0
chr1	52636	+	CG	0	8	0	0
chr1	52639	+	CHG	0	8	0	0
chr1	52642	+	CHH	0	8	0	0
chr1	52645	+	CHH	0	9	0	0
chr1	52651	+	CHH	0	9	0	0
chr1	52653	+	CHH	0	8	0	0
chr1	52655	+	CG	0	7	0	0
chr1	52676	+	CG	0	6	0	0
chr1	52678	+	CHH	0	6	0	0
chr1	52691	+	CG	0	7	0	0
chr1	52693	+	CHG	0	7	0	0
chr1	52696	+	CHG	0	5	0	0
chr1	52750	+	CHH	0	5	0	0
chr1	52761	+	CHH	0	6	0	0
chr1	52765	+	CHH	0	7	0	0
chr1	52776	+	CHH	0	6	0	0
chr1	52777	+	CHH	0	6	0	0
chr1	52785	+	CHH	0	6	0	0
chr1	52788	+	CHH	0	7	0	0
chr1	52807	+	CHH	0	9	0	0
chr1	52820	+	CHH	0	9	0	0
chr1	52826	+	CHH	0	9	0	0
chr1	52838	+	CHH	0	9	0	0
chr1	52843	+	CHH	0	8	0	0
chr1	52849	+	CHH	0	9	0	0
chr1	52855	+	CHH	0	9	0	0
chr1	52858	+	CHH	0	9	0	0
chr1	52859	+	CHH	0	9	0	0
chr1	52879	+	CHH	0	11	0	0
chr1	52903	+	CHH	1	13	0.0769231	0
chr1	52921	+	CHH	0	14	0	0
chr1	52925	+	CHH	1	15	0.0666667	0
chr1	52939	+	CHH	0	16	0	0
chr1	52948	+	CHH	0	16	0	0
chr1	52957	+	CHH	0	18	0	0
chr1	52977	+	CHH	0	15	0	0
chr1	52980	+	CHH	0	14	0	0
chr1	52984	+	CHH	0	16	0	0
chr1	52998	+	CHH	0	15	0	0
chr1	53013	+	CHH	0	15	0	0
chr1	53017	+	CHH	0	15	0	0
chr1	53026	+	CHH	0	15	0	0
chr1	53040	+	CHH	0	17	0	0
chr1	53044	+	CHH	0	17	0	0
chr1	53046	+	CHG	0	16	0	0
chr1	53052	+	CG	0	16	0	0
chr1	53057	+	CHH	0	20	0	0
chr1	53058	+	CHG	1	21	0.047619	0
chr1	53062	+	CHH	0	23	0	0
chr1	53064	+	CG	0	24	0	0
chr1	53070	+	CHH	1	24	0.0416667	0
chr1	53075	+	CHH	0	22	0	0
chr1	53076	+	CHH	0	22	0	0
chr1	53079	+	CG	0	22	0	0
chr1	53081	+	CHH	0	22	0	0
chr1	53085	+	CG	0	23	0	0
chr1	53087	+	CHH	0	22	0	0
chr1	53092	+	CHH	0	22	0	0
chr1	53094	+	CHH	0	21	0	0
chr1	53099	+	CG	0	19	0	0
chr1	53106	+	CG	0	19	0	0
chr1	53108	+	CHH	0	19	0	0
chr1	53113	+	CHG	1	18	0.0555556	0
chr1	53114	+	CG	1	18	0.0555556	0
chr1	53116	+	CG	0	16	0	0
chr1	53120	+	CHG	0	15	0	0
chr1	53126	+	CHH	0	15	0	0
chr1	53128	+	CHH	0	16	0	0
chr1	53130	+	CHH	0	16	0	0
chr1	53132	+	CG	0	16	0	0
chr1	53134	+	CHG	0	17	0	0
chr1	53146	+	CHH	0	16	0	0
chr1	53148	+	CG	0	14	0	0
chr1	53150	+	CHH	0	13	0	0
chr1	53154	+	CHH	0	11	0	0
chr1	53157	+	CHH	0	11	0	0
chr1	53167	+	CHG	0	15	0	0
chr1	53172	+	CG	0	15	0	0
chr1	53175	+	CHH	0	15	0	0
chr1	53179	+	CHH	0	15	0	0
chr1	53180	+	CHH	0	16	0	0
chr1	53194	+	CHH	0	17	0	0
chr1	53195	+	CHH	0	17	0	0
chr1	53197	+	CHH	0	18	0	0
chr1	53198	+	CHH	0	18	0	0
chr1	53203	+	CHH	0	20	0	0
chr1	53204	+	CHH	0	20	0	0
chr1	53208	+	CHH	0	21	0	0
chr1	53209	+	CHH	0	21	0	0
chr1	53214	+	CHH	0	20	0	0
chr1	53220	+	CHH	0	17	0	0
chr1	53226	+	CHH	0	15	0	0
chr1	53252	+	CHH	0	15	0	0
chr1	53261	+	CHH	0	11	0	0
chr1	53275	+	CHH	0	14	0	0
chr1	53287	+	CHG	0	13	0	0
chr1	53297	+	CHH	0	11	0	0
chr1	53301	+	CHH	0	11	0	0
chr1	53302	+	CHH	0	11	0	0
chr1	53306	+	CHH	0	11	0	0
chr1	53312	+	CHH	1	12	0.0833333	0
chr1	53321	+	CHH	0	15	0	0
chr1	53325	+	CHH	0	17	0	0
chr1	53327	+	CHH	0	16	0	0
chr1	53337	+	CHH	0	16	0	0
chr1	53338	+	CHH	1	16	0.0625	0
chr1	53349	+	CHH	0	17	0	0
chr1	53354	+	CHH	0	18	0	0
chr1	53356	+	CHH	0	17	0	0
chr1	53366	+	CHH	0	15	0	0
chr1	53384	+	CHH	1	14	0.0714286	0
chr1	53388	+	CHH	0	15	0	0
chr1	53395	+	CHH	0	17	0	0
chr1	53400	+	CHG	0	18	0	0
chr1	53423	+	CG	0	16	0	0
chr1	53435	+	CHH	0	17	0	0
chr1	53445	+	CHH	0	18	0	0
chr1	53449	+	CG	0	18	0	0
chr1	53452	+	CHH	0	17	0	0
chr1	53485	+	CHH	0	21	0	0
chr1	53498	+	CHG	0	21	0	0
chr1	53501	+	CG	0	21	0	0
chr1	53503	+	CHG	0	19	0	0
chr1	53504	+	CG	0	19	0	0
chr1	53506	+	CG	0	19	0	0
chr1	53522	+	CHG	0	18	0	0
chr1	53523	+	CG	0	18	0	0
chr1	53526	+	CHH	0	17	0	0
chr1	53527	+	CHH	1	17	0.0588235	0
chr1	53529	+	CHH	0	15	0	0
chr1	53531	+	CHH	0	15	0	0
chr1	53533	+	CG	0	14	0	0
chr1	53540	+	CG	0	16	0	0
chr1	53542	+	CHG	0	16	0	0
chr1	53556	+	CHH	0	17	0	0
chr1	53559	+	CHH	0	16	0	0
chr1	53562	+	CG	0	13	0	0
chr1	53568	+	CG	0	16	0	0
chr1	53573	+	CHH	0	16	0	0
chr1	53575	+	CHG	0	15	0	0
chr1	53578	+	CHH	0	15	0	0
chr1	53586	+	CHH	0	16	0	0
chr1	53591	+	CHH	0	15	0	0
chr1	53596	+	CHH	0	15	0	0
chr1	53605	+	CHH	1	16	0.0625	0
chr1	53607	+	CHH	0	15	0	0
chr1	53611	+	CHH	0	15	0	0
chr1	53615	+	CHH	0	15	0	0
chr1	53617	+	CHH	0	15	0	0
chr1	53619	+	CHH	0	15	0	0
chr1	53640	+	CHG	0	15	0	0
chr1	53641	+	CG	0	17	0	0
chr1	53644	+	CHH	0	18	0	0
chr1	53652	+	CHG	0	21	0	0
chr1	53669	+	CHH	0	19	0	0
chr1	53680	+	CHH	0	19	0	0
chr1	53683	+	CG	0	19	0	0
chr1	53688	+	CG	0	19	0	0
chr1	53693	+	CHH	0	22	0	0
chr1	53713	+	CG	0	27	0	0
chr1	53723	+	CHH	0	28	0	0
chr1	53724	+	CHH	0	28	0	0
chr1	53728	+	CHH	0	27	0	0
chr1	53729	+	CHH	0	27	0	0
chr1	53731	+	CG	0	24	0	0
chr1	53739	+	CHH	0	23	0	0
chr1	53741	+	CHH	0	21	0	0
chr1	53742	+	CHH	0	21	0	0
chr1	53744	+	CG	0	21	0	0
chr1	53754	+	CHH	0	21	0	0
chr1	53769	+	CHH	0	21	0	0
chr1	53770	+	CHH	0	21	0	0
chr1	53778	+	CHH	0	21	0	0
chr1	53783	+	CHG	0	18	0	0
chr1	53784	+	CG	0	18	0	0
chr1	53794	+	CHH	1	19	0.0526316	0
chr1	53797	+	CHH	0	18	0	0
chr1	53802	+	CHG	0	18	0	0
chr1	53803	+	CG	0	17	0	0
chr1	53814	+	CG	0	15	0	0
chr1	53818	+	CHH	0	16	0	0
chr1	53830	+	CHH	0	17	0	0
chr1	53833	+	CG	0	17	0	0
chr1	53840	+	CHH	0	17	0	0
chr1	53841	+	CHH	0	17	0	0
chr1	53851	+	CHG	0	17	0	0
chr1	53860	+	CHG	0	17	0	0
chr1	53861	+	CG	0	18	0	0
chr1	53870	+	CG	0	16	0	0
chr1	53873	+	CHH	0	15	0	0
chr1	53875	+	CHH	0	14	0	0
chr1	53878	+	CHH	0	14	0	0
chr1	53880	+	CHG	0	14	0	0
chr1	53883	+	CHH	0	13	0	0
chr1	53884	+	CHH	1	13	0.0769231	0
chr1	53888	+	CHH	0	13	0	0
chr1	53890	+	CHH	0	13	0	0
chr1	53896	+	CHG	0	13	0	0
chr1	53911	+	CG	0	11	0	0
chr1	53916	+	CG	0	11	0	0
chr1	53921	+	CHH	0	10	0	0
chr1	53922	+	CHH	0	10	0	0
chr1	53928	+	CHH	0	12	0	0
chr1	53929	+	CHH	1	11	0.0909091	0
chr1	53935	+	CHH	0	11	0	0
chr1	53936	+	CHH	0	11	0	0
chr1	53937	+	CHH	0	11	0	0
chr1	53938	+	CHH	0	11	0	0
chr1	54021	+	CG	0	8	0	0
chr1	54025	+	CHG	0	7	0	0
chr1	54028	+	CHH	0	7	0	0
chr1	54033	+	CHH	0	7	0	0
chr1	54034	+	CHH	0	8	0	0
chr1	54036	+	CG	0	9	0	0
chr1	54125	+	CHH	0	17	0	0
chr1	54127	+	CHG	0	18	0	0
chr1	54130	+	CHH	0	18	0	0
chr1	54146	+	CHH	0	19	0	0
chr1	54154	+	CHH	0	18	0	0
chr1	54155	+	CHH	1	19	0.0526316	0
chr1	54157	+	CHH	0	19	0	0
chr1	54172	+	CHH	0	19	0	0
chr1	54175	+	CHH	0	19	0	0
chr1	54183	+	CHH	0	19	0	0
chr1	54184	+	CHH	0	19	0	0
chr1	54191	+	CHH	0	17	0	0
chr1	54196	+	CG	0	18	0	0
chr1	54202	+	CHG	0	18	0	0
chr1	54208	+	CHG	0	18	0	0
chr1	54211	+	CHH	0	17	0	0
chr1	54217	+	CG	0	15	0	0
chr1	54224	+	CHG	0	16	0	0
chr1	54225	+	CG	0	16	0	0
chr1	54229	+	CHH	0	14	0	0
chr1	54231	+	CHH	0	16	0	0
chr1	54238	+	CHH	1	17	0.0588235	0
chr1	54240	+	CHG	0	19	0	0
chr1	54241	+	CG	0	19	0	0
chr1	54246	+	CHH	0	18	0	0
chr1	54249	+	CG	0	18	0	0
chr1	54252	+	CHH	0	17	0	0
chr1	54253	+	CHH	0	16	0	0
chr1	54254	+	CHH	0	17	0	0
chr1	54256	+	CHH	0	17	0	0
chr1	54259	+	CHH	0	17	0	0
chr1	54261	+	CHH	0	17	0	0
chr1	54262	+	CHG	0	18	0	0
chr1	54263	+	CG	0	20	0	0
chr1	54272	+	CHG	0	19	0	0
chr1	54273	+	CG	1	18	0.0555556	0
chr1	54277	+	CG	1	18	0.0555556	0
chr1	54287	+	CHH	0	19	0	0
chr1	54294	+	CG	0	19	0	0
chr1	54297	+	CHH	0	19	0	0
chr1	54299	+	CHH	0	19	0	0
chr1	54301	+	CG	13	19	0.684211	1
chr1	54306	+	CHG	0	21	0	0
chr1	54307	+	CG	10	21	0.47619	1
chr1	54312	+	CHH	0	21	0	0
chr1	54313	+	CHH	0	21	0	0
chr1	54315	+	CHG	0	21	0	0
chr1	54316	+	CG	5	21	0.238095	1
chr1	54318	+	CHH	0	21	0	0
chr1	54319	+	CHG	1	21	0.047619	0
chr1	54322	+	CG	14	20	0.7	1
chr1	54335	+	CHH	0	19	0	0
chr1	54344	+	CHH	0	20	0	0
chr1	54354	+	CHH	0	18	0	0
chr1	54355	+	CHH	0	18	0	0
chr1	54359	+	CHH	0	19	0	0
chr1	54373	+	CHG	0	19	0	0
chr1	54379	+	CHH	1	18	0.0555556	0
chr1	54381	+	CHH	0	18	0	0
chr1	54402	+	CHG	0	19	0	0
chr1	54405	+	CHH	0	19	0	0
chr1	54409	+	CG	1	19	0.0526316	0
chr1	54416	+	CHH	0	16	0	0
chr1	54418	+	CHH	0	16	0	0
chr1	54421	+	CHH	0	16	0	0
chr1	54428	+	CHH	0	17	0	0
chr1	54430	+	CHG	1	17	0.0588235	0
chr1	54436	+	CHH	0	15	0	0
chr1	54440	+	CG	0	15	0	0
chr1	54452	+	CHH	0	15	0	0
chr1	54454	+	CHH	0	13	0	0
chr1	54456	+	CHH	0	13	0	0
chr1	54457	+	CHG	0	14	0	0
chr1	54460	+	CHH	0	14	0	0
chr1	54463	+	CHH	0	13	0	0
chr1	54466	+	CHH	0	14	0	0
chr1	54473	+	CHH	0	13	0	0
chr1	54486	+	CHH	0	13	0	0
chr1	54507	+	CHH	0	15	0	0
chr1	54508	+	CHH	0	15	0	0
chr1	54513	+	CHH	0	14	0	0
chr1	54516	+	CHG	0	14	0	0
chr1	54520	+	CHH	0	15	0	0
chr1	54526	+	CHH	0	14	0	0
chr1	54530	+	CHH	0	14	0	0
chr1	54533	+	CHH	0	14	0	0
chr1	54536	+	CHH	0	14	0	0
chr1	54537	+	CHH	0	13	0	0
chr1	54539	+	CHH	0	13	0	0
chr1	54540	+	CHG	0	13	0	0
chr1	54551	+	CG	0	12	0	0
chr1	54570	+	CHH	0	10	0	0
chr1	54571	+	CHG	0	10	0	0
chr1	54581	+	CHH	0	10	0	0
chr1	54585	+	CHH	0	13	0	0
chr1	54587	+	CHH	0	13	0	0
chr1	54601	+	CG	0	13	0	0
chr1	54640	+	CHH	0	13	0	0
chr1	54641	+	CHH	0	13	0	0
chr1	54649	+	CHG	0	13	0	0
chr1	54655	+	CHH	0	13	0	0
chr1	54658	+	CHH	0	13	0	0
chr1	54673	+	CG	0	11	0	0
chr1	54685	+	CHH	0	7	0	0
chr1	54704	+	CHH	0	6	0	0
chr1	54725	+	CHH	0	8	0	0
chr1	54743	+	CHH	0	7	0	0
chr1	54756	+	CHH	0	9	0	0
chr1	54760	+	CHH	0	10	0	0
chr1	54763	+	CHH	0	10	0	0
chr1	54785	+	CHH	0	12	0	0
chr1	54793	+	CHG	0	13	0	0
chr1	54799	+	CHH	0	13	0	0
chr1	54812	+	CHH	0	12	0	0
chr1	54821	+	CHH	0	10	0	0
chr1	54830	+	CG	0	8	0	0
chr1	54832	+	CHH	0	8	0	0
chr1	54833	+	CHH	0	8	0	0
chr1	54839	+	CHG	0	7	0	0
chr1	54854	+	CHH	0	5	0	0
chr1	54877	+	CHH	0	5	0	0
chr1	54881	+	CHH	0	7	0	0
chr1	54883	+	CHH	0	7	0	0
chr1	54889	+	CHH	0	7	0	0
chr1	54890	+	CHH	0	7	0	0
chr1	54891	+	CHH	0	7	0	0
chr1	54892	+	CHG	0	7	0	0
chr1	54900	+	CHG	0	9	0	0
chr1	54901	+	CG	0	10	0	0
chr1	54921	+	CHH	0	11	0	0
chr1	54932	+	CHH	0	12	0	0
chr1	54935	+	CHH	0	12	0	0
chr1	54940	+	CHH	1	12	0.0833333	0
chr1	54954	+	CHH	0	12	0	0
chr1	54971	+	CHG	0	8	0	0
chr1	54974	+	CHH	0	8	0	0
chr1	54977	+	CHH	0	9	0	0
chr1	54982	+	CHH	0	9	0	0
chr1	54985	+	CHH	0	8	0	0
chr1	54987	+	CG	0	8	0	0
chr1	54992	+	CHH	0	5	0	0
chr1	54994	+	CG	0	5	0	0
chr1	54998	+	CHG	0	6	0	0
chr1	55005	+	CHH	0	6	0	0
chr1	55008	+	CHH	0	5	0	0
chr1	55010	+	CHH	0	6	0	0
chr1	55011	+	CHH	0	6	0	0
chr1	55012	+	CHH	0	6	0	0
chr1	55020	+	CHH	0	5	0	0
chr1	55027	+	CHH	0	5	0	0
chr1	55028	+	CHH	0	5	0	0
chr1	55029	+	CHH	0	5	0	0
chr1	55030	+	CHH	0	5	0	0
chr1	55033	+	CHH	0	5	0	0
chr1	55038	+	CHH	0	5	0	0
chr1	55186	+	CHH	0	8	0	0
chr1	55187	+	CHH	0	8	0	0
chr1	55195	+	CHH	0	9	0	0
chr1	55197	+	CHH	1	9	0.111111	0
chr1	55210	+	CHH	0	10	0	0
chr1	55211	+	CHH	0	10	0	0
chr1	55225	+	CHG	0	10	0	0
chr1	55233	+	CHG	0	10	0	0
chr1	55236	+	CHH	0	10	0	0
chr1	55240	+	CHH	0	10	0	0
chr1	55245	+	CHH	0	10	0	0
chr1	55248	+	CHH	0	10	0	0
chr1	55253	+	CHH	0	11	0	0
chr1	55259	+	CHH	0	11	0	0
chr1	55287	+	CG	0	10	0	0
chr1	55292	+	CHH	0	11	0	0
chr1	55294	+	CHH	0	11	0	0
chr1	55295	+	CHH	0	13	0	0
chr1	55319	+	CHH	0	15	0	0
chr1	55321	+	CHH	0	15	0	0
chr1	55322	+	CHH	0	16	0	0
chr1	55327	+	CG	0	17	0	0
chr1	55330	+	CHH	0	17	0	0
chr1	55341	+	CHG	0	19	0	0
chr1	55351	+	CG	1	21	0.047619	0
chr1	55353	+	CG	0	21	0	0
chr1	55357	+	CHG	0	21	0	0
chr1	55361	+	CHH	0	22	0	0
chr1	55362	+	CHH	0	22	0	0
chr1	55370	+	CHH	0	23	0	0
chr1	55371	+	CHH	0	23	0	0
chr1	55380	+	CHH	1	22	0.0454545	0
chr1	55381	+	CHH	0	22	0	0
chr1	55382	+	CHH	0	22	0	0
chr1	55396	+	CHH	0	21	0	0
chr1	55400	+	CHG	0	20	0	0
chr1	55408	+	CHH	0	20	0	0
chr1	55411	+	CG	0	19	0	0
chr1	55421	+	CHH	0	20	0	0
chr1	55422	+	CHH	0	21	0	0
chr1	55427	+	CHG	0	21	0	0
chr1	55434	+	CHH	0	18	0	0
chr1	55480	+	CG	0	21	0	0
chr1	55483	+	CHH	1	23	0.0434783	0
chr1	55488	+	CHH	0	20	0	0
chr1	55495	+	CHH	0	20	0	0
chr1	55496	+	CHH	0	20	0	0
chr1	55497	+	CHH	0	20	0	0
chr1	55498	+	CHG	0	19	0	0
chr1	55501	+	CHH	0	20	0	0
chr1	55503	+	CHH	0	20	0	0
chr1	55505	+	CHG	1	19	0.0526316	0
chr1	55506	+	CG	0	19	0	0
chr1	55515	+	CHH	0	16	0	0
chr1	55518	+	CHH	0	15	0	0
chr1	55520	+	CHH	0	15	0	0
chr1	55524	+	CG	0	15	0	0
chr1	55527	+	CHH	0	16	0	0
chr1	55528	+	CHH	0	15	0	0
chr1	55529	+	CHG	0	15	0	0
chr1	55536	+	CHH	0	15	0	0
chr1	55551	+	CHH	0	15	0	0
chr1	55552	+	CHH	0	14	0	0
chr1	55556	+	CHH	1	12	0.0833333	0
chr1	55558	+	CHG	0	12	0	0
chr1	55563	+	CHG	1	12	0.0833333	0
chr1	55574	+	CHH	0	14	0	0
chr1	55576	+	CHH	0	14	0	0
chr1	55583	+	CHG	0	15	0	0
chr1	55587	+	CHH	1	15	0.0666667	0
chr1	55599	+	CHH	0	18	0	0
chr1	55604	+	CHG	0	19	0	0
chr1	55607	+	CHH	0	21	0	0
chr1	55608	+	CHH	0	21	0	0
chr1	55610	+	CHH	0	21	0	0
chr1	55611	+	CHG	0	21	0	0
chr1	55628	+	CG	0	17	0	0
chr1	55634	+	CHH	0	19	0	0
chr1	55645	+	CHG	0	18	0	0
chr1	55654	+	CHH	0	16	0	0
chr1	55660	+	CHH	0	16	0	0
chr1	55669	+	CHH	0	16	0	0
chr1	55672	+	CHH	1	16	0.0625	0
chr1	55684	+	CHH	2	14	0.142857	0
chr1	55701	+	CHH	4	13	0.307692	1
chr1	55703	+	CHH	4	13	0.307692	1
chr1	55705	+	CHG	6	13	0.461538	1
chr1	55712	+	CHH	5	13	0.384615	1
chr1	55713	+	CHH	7	13	0.538462	1
chr1	55714	+	CHH	6	13	0.461538	1
chr1	55719	+	CHH	4	13	0.307692	1
chr1	55720	+	CHH	6	13	0.461538	1
chr1	55721	+	CHH	6	13	0.461538	1
chr1	55723	+	CHH	5	13	0.384615	1
chr1	55737	+	CHH	3	11	0.272727	1
chr1	55738	+	CHH	7	11	0.636364	1
chr1	55739	+	CHH	5	11	0.454545	1
