chr	start	end	strand	length	TE_ID	TE_Family	TE_Super_Family
chr3	13049599	13049907	+	309	AT3TE53450	ATMUNX1	DNA/MuDR
chr3	13063369	13063457	+	89	AT3TE53525	BRODYAGA1A	DNA/MuDR
chr3	13072111	13078855	+	6745	AT3TE53580	VANDAL21	DNA/MuDR
chr3	13128093	13128286	-	194	AT3TE53715	ARNOLD4	DNA/MuDR
chr3	13128291	13129191	-	901	AT3TE53720	ARNOLDY2	DNA/MuDR
chr3	13129192	13129225	+	34	AT3TE53725	ARNOLDY1	DNA/MuDR
chr3	13133221	13133274	+	54	AT3TE53740	VANDAL21	DNA/MuDR
chr3	13133275	13139033	+	5759	AT3TE53745	VANDAL21	DNA/MuDR
chr3	13137458	13137508	+	51	AT3TE53750	VANDAL21	DNA/MuDR
chr3	13155268	13156093	+	826	AT3TE53820	ATMUN1	DNA/MuDR
chr3	13176703	13176886	+	184	AT3TE53895	ATMU2	DNA/MuDR
chr3	13178050	13178871	+	822	AT3TE53910	ATMUN1	DNA/MuDR
chr3	13180090	13180213	+	124	AT3TE53930	ATMUN1	DNA/MuDR
chr3	13180524	13180912	+	389	AT3TE53940	ATMUN1	DNA/MuDR
chr3	13182557	13182945	+	389	AT3TE53955	ATMUN1	DNA/MuDR
chr3	13223014	13223451	-	438	AT3TE54070	BRODYAGA1A	DNA/MuDR
chr3	13226525	13227322	+	798	AT3TE54090	ATMUN1	DNA/MuDR
chr3	13228985	13229350	+	366	AT3TE54110	ATMUN1	DNA/MuDR
chr3	13230562	13231374	+	813	AT3TE54130	ATMUN1	DNA/MuDR
chr3	13231377	13231480	+	104	AT3TE54135	BRODYAGA2	DNA/MuDR
chr3	13231523	13232771	-	1249	AT3TE54140	VANDAL5	DNA/MuDR
chr3	13235115	13235877	-	763	AT3TE54145	BRODYAGA2	DNA/MuDR
chr3	13243335	13245774	+	2440	AT3TE54185	ATDNAI26T9	DNA/MuDR
chr3	13259365	13262144	+	2780	AT3TE54245	ARNOLDY2	DNA/MuDR
chr3	13292060	13292160	-	101	AT3TE54350	BRODYAGA2	DNA/MuDR
chr3	13333284	13343593	-	10310	AT3TE54500	ARNOLD3	DNA/MuDR
chr3	13343595	13343626	-	32	AT3TE54505	ARNOLD3	DNA/MuDR
chr3	13343735	13356464	-	12730	AT3TE54510	VANDAL2	DNA/MuDR
chr3	13378564	13384299	-	5736	AT3TE54575	ATMU9	DNA/MuDR
chr3	13387802	13390903	+	3102	AT3TE54605	VANDAL5	DNA/MuDR
chr3	13388059	13388139	+	81	AT3TE54610	VANDAL4	DNA/MuDR
chr3	13388140	13388223	-	84	AT3TE54615	VANDAL4	DNA/MuDR
chr3	13390904	13390929	-	26	AT3TE54625	ATDNAI26T9	DNA/MuDR
chr3	13390930	13391523	+	594	AT3TE54630	BRODYAGA1A	DNA/MuDR
chr3	13391628	13391804	-	177	AT3TE54635	BRODYAGA1A	DNA/MuDR
chr3	13391810	13392365	+	556	AT3TE54640	VANDAL3	DNA/MuDR
chr3	13392366	13392476	-	111	AT3TE54645	VANDAL3	DNA/MuDR
chr3	13392477	13393593	+	1117	AT3TE54650	VANDAL3	DNA/MuDR
chr3	13396651	13396833	+	183	AT3TE54665	VANDAL5	DNA/MuDR
chr3	13397091	13399654	+	2564	AT3TE54670	VANDAL4	DNA/MuDR
chr3	13399655	13399698	+	44	AT3TE54680	VANDAL4	DNA/MuDR
chr3	13423097	13423248	-	152	AT3TE54725	VANDAL11	DNA/MuDR
chr3	13449283	13449691	+	409	AT3TE54790	BRODYAGA1A	DNA/MuDR
chr3	13449692	13449745	+	54	AT3TE54795	BRODYAGA1	DNA/MuDR
chr3	13453830	13465570	-	11741	AT3TE54815	ARNOLD3	DNA/MuDR
chr3	13465585	13467668	-	2084	AT3TE54820	ARNOLD2	DNA/MuDR
chr3	13473741	13475007	-	1267	AT3TE54845	ARNOLD2	DNA/MuDR
chr3	13475037	13475474	+	438	AT3TE54850	ARNOLDY1	DNA/MuDR
chr3	13475492	13476524	+	1033	AT3TE54855	ARNOLDY2	DNA/MuDR
chr3	13493863	13494001	+	139	AT3TE54920	BRODYAGA1	DNA/MuDR
chr3	13494002	13494023	-	22	AT3TE54925	ATMU10	DNA/MuDR
chr3	13508920	13509172	-	253	AT3TE55000	ATDNA2T9C	DNA/MuDR
chr3	13510317	13512924	-	2608	AT3TE55005	VANDAL3	DNA/MuDR
chr3	13512925	13515359	-	2435	AT3TE55010	VANDAL3	DNA/MuDR
chr3	13515399	13515556	-	158	AT3TE55015	VANDAL3	DNA/MuDR
chr3	13543977	13544041	+	65	AT3TE55135	VANDAL2N1	DNA/MuDR
chr3	13544042	13546419	+	2378	AT3TE55140	VANDAL2	DNA/MuDR
chr3	13557095	13561769	+	4675	AT3TE55160	VANDAL2	DNA/MuDR
chr3	13568408	13571835	+	3428	AT3TE55195	VANDAL2	DNA/MuDR
chr3	13573671	13574210	-	540	AT3TE55200	BRODYAGA1A	DNA/MuDR
chr3	13973824	13976103	+	2280	AT3TE57360	VANDAL21	DNA/MuDR
chr3	13978975	13979216	-	242	AT3TE57385	LIMPET1	DNA/MuDR
chr3	14021957	14022048	+	92	AT3TE57510	BRODYAGA1A	DNA/MuDR
chr3	14022049	14022762	-	714	AT3TE57515	BRODYAGA1A	DNA/MuDR
chr3	14051728	14060628	-	8901	AT3TE57645	VANDAL8	DNA/MuDR
chr3	14064914	14066181	-	1268	AT3TE57665	ATREP17	DNA/MuDR
chr3	14095973	14096114	-	142	AT3TE57775	VANDAL16	DNA/MuDR
chr3	14097290	14111363	+	14074	AT3TE57780	VANDAL7	DNA/MuDR
chr3	14133047	14138184	+	5138	AT3TE57935	VANDAL7	DNA/MuDR
chr3	14233434	14234124	+	691	AT3TE58530	VANDAL21	DNA/MuDR
chr3	14254382	14254544	+	163	AT3TE58600	ATDNAI27T9C	DNA/MuDR
chr3	14287949	14288129	+	181	AT3TE58670	ATDNA2T9A	DNA/MuDR
chr3	14297868	14299603	-	1736	AT3TE58730	ATDNAI27T9A	DNA/MuDR
chr3	14298576	14299233	-	658	AT3TE58735	LIMPET1	DNA/MuDR
chr3	14305016	14305331	+	316	AT3TE58765	ATDNAI27T9A	DNA/MuDR
chr3	14305428	14305454	+	27	AT3TE58770	LIMPET1	DNA/MuDR
chr3	14305455	14306244	+	790	AT3TE58775	LIMPET1	DNA/MuDR
chr3	14307489	14307551	+	63	AT3TE58785	ARNOLDY1	DNA/MuDR
chr3	14362671	14362697	+	27	AT3TE58945	ARNOLD1	DNA/MuDR
chr3	14365788	14378082	-	12295	AT3TE58960	VANDAL10	DNA/MuDR
chr3	14395789	14395851	-	63	AT3TE59030	ARNOLD1	DNA/MuDR
chr3	14395852	14395878	+	27	AT3TE59035	ARNOLDY2	DNA/MuDR
chr3	14395879	14397174	+	1296	AT3TE59040	ARNOLDY2	DNA/MuDR
chr3	14470712	14470802	-	91	AT3TE59310	VANDAL1N1	DNA/MuDR
chr3	14470813	14472074	-	1262	AT3TE59315	VANDAL2N1	DNA/MuDR
chr3	14471707	14471729	-	23	AT3TE59320	VANDAL2N1	DNA/MuDR
chr3	14497163	14497511	-	349	AT3TE59455	VANDAL3	DNA/MuDR
chr3	14515301	14519911	+	4611	AT3TE59525	VANDAL4	DNA/MuDR
chr3	14518872	14519411	-	540	AT3TE59530	VANDAL4	DNA/MuDR
chr3	14535264	14535662	+	399	AT3TE59540	VANDAL4	DNA/MuDR
chr3	14574284	14576915	+	2632	AT3TE59670	VANDAL5A	DNA/MuDR
chr3	14575165	14575925	+	761	AT3TE59675	VANDAL4	DNA/MuDR
chr3	14575926	14576006	+	81	AT3TE59680	VANDAL5	DNA/MuDR
chr3	14577331	14577838	-	508	AT3TE59685	VANDAL5	DNA/MuDR
chr3	14584086	14584664	-	579	AT3TE59710	VANDAL4	DNA/MuDR
chr3	14586322	14586573	+	252	AT3TE59730	VANDAL4	DNA/MuDR
chr3	14587878	14588189	-	312	AT3TE59735	VANDAL5	DNA/MuDR
chr3	14590256	14591220	+	965	AT3TE59745	VANDAL4	DNA/MuDR
chr3	14592354	14592560	-	207	AT3TE59750	VANDAL5	DNA/MuDR
chr3	14594860	14597338	+	2479	AT3TE59755	VANDAL5	DNA/MuDR
chr3	14597339	14597390	+	52	AT3TE59760	VANDAL5	DNA/MuDR
chr3	14599962	14603513	-	3552	AT3TE59770	ATDNA1T9A	DNA/MuDR
chr3	14623815	14641937	+	18123	AT3TE59865	VANDAL4	DNA/MuDR
chr3	14641950	14642001	+	52	AT3TE59870	ARNOLD3	DNA/MuDR
chr3	14642002	14642120	+	119	AT3TE59875	BRODYAGA1	DNA/MuDR
chr3	14642121	14642620	+	500	AT3TE59880	ATMU10	DNA/MuDR
chr3	14642621	14643782	+	1162	AT3TE59885	ATMU9	DNA/MuDR
chr3	14643783	14643845	+	63	AT3TE59890	ARNOLD1	DNA/MuDR
chr3	14647068	14647460	+	393	AT3TE59910	ARNOLD3	DNA/MuDR
chr3	14649048	14649862	+	815	AT3TE59930	BRODYAGA2	DNA/MuDR
chr3	14650452	14650510	+	59	AT3TE59940	VANDAL18NA	DNA/MuDR
chr3	14650511	14651558	+	1048	AT3TE59945	VANDAL18NB	DNA/MuDR
chr3	14652017	14652844	-	828	AT3TE59955	BRODYAGA2	DNA/MuDR
chr3	14652845	14653187	+	343	AT3TE59960	ATDNAI27T9A	DNA/MuDR
chr3	14652916	14652940	+	25	AT3TE59965	VANDAL5	DNA/MuDR
chr3	14653762	14654321	+	560	AT3TE59970	ATDNAI27T9B	DNA/MuDR
chr3	14654721	14655043	+	323	AT3TE59975	ATDNA1T9A	DNA/MuDR
chr3	14655563	14656216	-	654	AT3TE59980	BRODYAGA2	DNA/MuDR
chr3	14681869	14682245	+	377	AT3TE60050	ATMUNX1	DNA/MuDR
chr3	14684055	14684361	+	307	AT3TE60065	ATMUNX1	DNA/MuDR
chr3	14686959	14687011	-	53	AT3TE60090	ARNOLDY2	DNA/MuDR
chr3	14688072	14688720	-	649	AT3TE60105	ATDNA2T9A	DNA/MuDR
chr3	14689254	14689695	-	442	AT3TE60115	BRODYAGA1A	DNA/MuDR
chr3	14690317	14690343	-	27	AT3TE60125	VANDAL1N1	DNA/MuDR
chr3	14690344	14701784	-	11441	AT3TE60130	VANDAL1	DNA/MuDR
chr3	14697504	14697753	-	250	AT3TE60135	VANDAL1	DNA/MuDR
chr3	14717954	14720460	-	2507	AT3TE60205	VANDAL1	DNA/MuDR
chr3	14720464	14720558	-	95	AT3TE60210	VANDAL1N1	DNA/MuDR
chr3	14736576	14737843	-	1268	AT3TE60260	ARNOLDY2	DNA/MuDR
chr3	14737844	14737947	-	104	AT3TE60265	ARNOLDY2	DNA/MuDR
chr3	14737953	14738090	-	138	AT3TE60270	ATMUN1	DNA/MuDR
chr3	14742420	14742593	+	174	AT3TE60290	ATMU10	DNA/MuDR
chr3	14766078	14768866	-	2789	AT3TE60385	VANDAL20	DNA/MuDR
chr3	14766700	14766759	+	60	AT3TE60390	VANDAL20	DNA/MuDR
chr3	14768867	14769055	-	189	AT3TE60395	VANDAL20	DNA/MuDR
chr3	14769056	14773508	-	4453	AT3TE60400	VANDAL20	DNA/MuDR
chr3	14773509	14773639	-	131	AT3TE60405	VANDAL20	DNA/MuDR
chr3	14773640	14783116	-	9477	AT3TE60410	VANDAL20	DNA/MuDR
chr3	14844731	14859680	-	14950	AT3TE60610	VANDAL2	DNA/MuDR
chr3	14859681	14859724	-	44	AT3TE60615	VANDAL2N1	DNA/MuDR
chr3	14860181	14860488	+	308	AT3TE60620	VANDAL20	DNA/MuDR
chr3	14860758	14860837	+	80	AT3TE60625	VANDAL20	DNA/MuDR
chr3	14868688	14868796	-	109	AT3TE60665	ATMUN1	DNA/MuDR
chr3	14880954	14882716	+	1763	AT3TE60705	VANDAL3	DNA/MuDR
chr3	14882192	14882259	+	68	AT3TE60710	VANDAL3	DNA/MuDR
chr3	14882893	14883335	+	443	AT3TE60715	VANDAL3	DNA/MuDR
chr3	14891165	14891409	-	245	AT3TE60735	ATREP17	DNA/MuDR
chr3	14892887	14895822	+	2936	AT3TE60740	VANDAL17	DNA/MuDR
chr3	14895826	14898992	+	3167	AT3TE60750	ATMU3	DNA/MuDR
chr3	14896545	14898505	-	1961	AT3TE60755	ATREP17	DNA/MuDR
chr3	14897009	14897243	-	235	AT3TE60760	ATMU5	DNA/MuDR
chr3	14898118	14898139	+	22	AT3TE60765	ATREP17	DNA/MuDR
chr3	14899624	14899823	-	200	AT3TE60770	ATREP17	DNA/MuDR
chr3	14910927	14913451	+	2525	AT3TE60845	VANDAL18NB	DNA/MuDR
chr3	14913478	14916938	+	3461	AT3TE60865	VANDAL12	DNA/MuDR
chr3	14918973	14927509	+	8537	AT3TE60875	VANDAL12	DNA/MuDR
chr3	14927742	14928023	-	282	AT3TE60880	ATDNA2T9B	DNA/MuDR
chr3	14969191	14970617	+	1427	AT3TE61025	VANDAL9	DNA/MuDR
chr3	14970618	14971607	+	990	AT3TE61030	VANDAL12	DNA/MuDR
chr3	14971686	14975169	+	3484	AT3TE61035	VANDAL11	DNA/MuDR
chr3	14975170	14975270	+	101	AT3TE61040	VANDAL10	DNA/MuDR
chr3	14976990	14977890	+	901	AT3TE61045	VANDAL12	DNA/MuDR
chr3	14986929	14986972	+	44	AT3TE61080	VANDAL9	DNA/MuDR
chr3	14986973	14987436	+	464	AT3TE61085	VANDAL9	DNA/MuDR
chr3	14989287	14989309	+	23	AT3TE61105	BRODYAGA2	DNA/MuDR
chr3	14989500	14990496	+	997	AT3TE61120	VANDAL1	DNA/MuDR
chr3	14991733	14992013	-	281	AT3TE61125	BRODYAGA1A	DNA/MuDR
chr3	14992961	14993169	-	209	AT3TE61130	BRODYAGA1A	DNA/MuDR
chr3	15009648	15014979	+	5332	AT3TE61205	VANDAL15	DNA/MuDR
chr3	15023223	15023343	+	121	AT3TE61235	VANDAL1	DNA/MuDR
chr3	15048292	15049170	+	879	AT3TE61315	VANDAL3	DNA/MuDR
chr3	15050748	15050897	-	150	AT3TE61330	ATDNA2T9A	DNA/MuDR
chr3	15050899	15057899	-	7001	AT3TE61335	VANDAL4	DNA/MuDR
chr3	15052145	15052181	-	37	AT3TE61340	VANDAL4	DNA/MuDR
chr3	15058140	15058218	-	79	AT3TE61370	LIMPET1	DNA/MuDR
chr3	15058219	15061860	-	3642	AT3TE61375	VANDAL4	DNA/MuDR
chr3	15061861	15061964	-	104	AT3TE61380	VANDAL4	DNA/MuDR
chr3	15062423	15064823	+	2401	AT3TE61385	VANDAL17	DNA/MuDR
chr3	15064824	15064956	+	133	AT3TE61390	VANDAL7	DNA/MuDR
chr3	15065685	15066138	-	454	AT3TE61400	ATMU10	DNA/MuDR
chr3	15066255	15066392	+	138	AT3TE61405	VANDAL7	DNA/MuDR
chr3	15066393	15067526	+	1134	AT3TE61410	VANDAL6	DNA/MuDR
chr3	15067529	15067618	+	90	AT3TE61415	VANDAL8	DNA/MuDR
chr3	15068417	15075549	-	7133	AT3TE61420	VANDAL4	DNA/MuDR
chr3	15076480	15076693	-	214	AT3TE61430	BRODYAGA2	DNA/MuDR
chr3	15086895	15086980	+	86	AT3TE61470	BRODYAGA1	DNA/MuDR
chr3	15133396	15136287	+	2892	AT3TE61600	VANDAL20	DNA/MuDR
chr3	15161364	15168649	+	7286	AT3TE61650	VANDAL20	DNA/MuDR
chr3	15166403	15166417	+	15	AT3TE61655	VANDAL20	DNA/MuDR
chr3	15215959	15216392	-	434	AT3TE61855	BRODYAGA1A	DNA/MuDR
chr3	15228729	15229108	-	380	AT3TE61925	ARNOLDY2	DNA/MuDR
chr3	15269867	15269925	+	59	AT3TE62060	VANDAL6	DNA/MuDR
chr3	15270893	15270934	-	42	AT3TE62075	VANDAL18NB	DNA/MuDR
chr3	15270935	15271719	+	785	AT3TE62080	VANDAL18NB	DNA/MuDR
chr3	15319110	15319205	+	96	AT3TE62250	ATMU6	DNA/MuDR
chr3	15319209	15319811	+	603	AT3TE62255	BOMZH2	DNA/MuDR
chr3	15320020	15331453	+	11434	AT3TE62260	VANDAL2	DNA/MuDR
chr3	15334760	15335362	+	603	AT3TE62275	ATDNA2T9C	DNA/MuDR
chr3	15336042	15336427	-	386	AT3TE62280	BRODYAGA1A	DNA/MuDR
chr3	15366940	15367297	+	358	AT3TE62400	VANDALNX2	DNA/MuDR
chr3	15372139	15372738	+	600	AT3TE62430	VANDAL22	DNA/MuDR
chr3	15373252	15373287	+	36	AT3TE62435	ATMU9	DNA/MuDR
chr3	15373288	15375658	+	2371	AT3TE62440	ATMU11	DNA/MuDR
chr3	15375659	15375688	+	30	AT3TE62445	ATMU5	DNA/MuDR
chr3	15376264	15390264	+	14001	AT3TE62450	VANDAL22	DNA/MuDR
chr3	15390313	15390480	+	168	AT3TE62480	VANDAL22	DNA/MuDR
chr3	15422161	15430585	+	8425	AT3TE62595	VANDAL17	DNA/MuDR
chr3	15433309	15433504	-	196	AT3TE62605	VANDAL3	DNA/MuDR
chr3	15433582	15433762	+	181	AT3TE62610	VANDAL3	DNA/MuDR
chr3	15433807	15434736	-	930	AT3TE62615	VANDAL3	DNA/MuDR
chr3	15436931	15437158	-	228	AT3TE62625	ATMU2	DNA/MuDR
chr3	15439064	15440069	+	1006	AT3TE62650	ATMUN1	DNA/MuDR
chr3	15453327	15453835	-	509	AT3TE62675	BRODYAGA1	DNA/MuDR
chr3	15468076	15469122	-	1047	AT3TE62690	BRODYAGA1	DNA/MuDR
chr3	15503541	15503675	-	135	AT3TE62795	ATMUN1	DNA/MuDR
chr3	15506731	15506798	+	68	AT3TE62805	VANDAL16	DNA/MuDR
chr3	15507041	15507184	-	144	AT3TE62810	VANDAL1	DNA/MuDR
chr3	15605183	15605569	+	387	AT3TE63080	BRODYAGA2	DNA/MuDR
chr3	15612193	15612434	+	242	AT3TE63120	ARNOLDY2	DNA/MuDR
chr3	15614940	15615087	-	148	AT3TE63135	BRODYAGA2	DNA/MuDR
chr3	15618654	15618674	+	21	AT3TE63150	ATDNAI27T9B	DNA/MuDR
chr3	15618675	15619874	+	1200	AT3TE63155	ATDNAI27T9B	DNA/MuDR
chr3	15619877	15620628	-	752	AT3TE63160	BRODYAGA2	DNA/MuDR
chr3	15627120	15627173	+	54	AT3TE63170	BRODYAGA2	DNA/MuDR
chr3	15627174	15627519	+	346	AT3TE63175	ATDNA2T9C	DNA/MuDR
chr3	15633328	15634270	-	943	AT3TE63205	VANDAL8	DNA/MuDR
chr3	15634917	15639169	-	4253	AT3TE63215	VANDAL8	DNA/MuDR
chr3	15639420	15639656	+	237	AT3TE63230	ATREP16	DNA/MuDR
chr3	15639657	15639779	-	123	AT3TE63235	VANDAL8	DNA/MuDR
chr3	15651052	15651324	+	273	AT3TE63285	VANDAL5	DNA/MuDR
chr3	15651325	15652471	+	1147	AT3TE63290	VANDAL5A	DNA/MuDR
chr3	15652509	15652705	+	197	AT3TE63295	VANDAL4	DNA/MuDR
chr3	15659133	15659422	+	290	AT3TE63320	BRODYAGA1A	DNA/MuDR
chr3	15659423	15659445	-	23	AT3TE63325	BRODYAGA1A	DNA/MuDR
chr3	15666788	15667488	+	701	AT3TE63360	ATN9_1	DNA/MuDR
chr3	15667489	15668129	+	641	AT3TE63365	ARNOLDY2	DNA/MuDR
chr3	15675882	15675980	-	99	AT3TE63390	ARNOLDY1	DNA/MuDR
chr3	15689550	15689572	-	23	AT3TE63455	BRODYAGA1A	DNA/MuDR
chr3	15703165	15703520	-	356	AT3TE63505	ATDNA2T9C	DNA/MuDR
chr3	15732887	15733206	+	320	AT3TE63565	ATDNAI27T9A	DNA/MuDR
chr3	15733256	15733404	+	149	AT3TE63570	LIMPET1	DNA/MuDR
chr3	15733421	15733823	+	403	AT3TE63575	LIMPET1	DNA/MuDR
chr3	15733972	15734200	+	229	AT3TE63580	ATDNAI27T9C	DNA/MuDR
chr3	15738747	15738771	+	25	AT3TE63610	ARNOLDY1	DNA/MuDR
chr3	15738772	15738833	-	62	AT3TE63615	ARNOLDY1	DNA/MuDR
chr3	15740099	15740140	+	42	AT3TE63625	ARNOLDY1	DNA/MuDR
chr3	15746063	15746095	-	33	AT3TE63645	BRODYAGA2	DNA/MuDR
chr3	15776914	15776968	-	55	AT3TE63785	BRODYAGA1A	DNA/MuDR
chr3	15811953	15812881	+	929	AT3TE63915	ATN9_1	DNA/MuDR
chr3	15812922	15813133	-	212	AT3TE63930	VANDAL8	DNA/MuDR
chr3	15814548	15814610	-	63	AT3TE63945	BRODYAGA1A	DNA/MuDR
chr3	15832870	15833061	-	192	AT3TE64015	ARNOLDY1	DNA/MuDR
chr3	15833062	15834227	-	1166	AT3TE64020	ARNOLDY2	DNA/MuDR
chr3	15839025	15839095	-	71	AT3TE64060	ARNOLDY2	DNA/MuDR
chr3	15864056	15864089	-	34	AT3TE64170	BRODYAGA2	DNA/MuDR
chr3	15864090	15864532	+	443	AT3TE64175	BRODYAGA2	DNA/MuDR
chr3	15864334	15864363	-	30	AT3TE64180	BRODYAGA2	DNA/MuDR
chr3	15881418	15881806	-	389	AT3TE64240	BRODYAGA1A	DNA/MuDR
chr3	15884379	15885084	-	706	AT3TE64265	ATDNA2T9C	DNA/MuDR
chr3	15886286	15886540	+	255	AT3TE64280	BRODYAGA2	DNA/MuDR
chr3	15886708	15887131	-	424	AT3TE64285	ATDNA2T9C	DNA/MuDR
chr3	15887132	15887191	-	60	AT3TE64290	ATDNA2T9C	DNA/MuDR
chr3	15892943	15893396	-	454	AT3TE64320	ATDNA2T9A	DNA/MuDR
chr3	15898390	15898410	+	21	AT3TE64350	BRODYAGA2	DNA/MuDR
chr3	15905719	15906445	+	727	AT3TE64375	ARNOLD2	DNA/MuDR
chr3	15912991	15913028	-	38	AT3TE64395	ATMU9	DNA/MuDR
chr3	15913029	15915197	-	2169	AT3TE64400	ATMU10	DNA/MuDR
chr3	15915198	15915262	-	65	AT3TE64405	ATMU3	DNA/MuDR
chr3	15928679	15929052	-	374	AT3TE64455	ATMUNX1	DNA/MuDR
chr3	15954798	15954865	-	68	AT3TE64570	VANDALNX1	DNA/MuDR
chr3	15956567	15956894	-	328	AT3TE64575	BRODYAGA2	DNA/MuDR
chr3	15968145	15968302	-	158	AT3TE64620	ARNOLDY1	DNA/MuDR
chr3	16026880	16027311	+	432	AT3TE64870	BRODYAGA1A	DNA/MuDR
chr3	16035781	16035931	-	151	AT3TE64905	VANDAL1	DNA/MuDR
chr3	16057402	16057478	-	77	AT3TE64980	AT9NMU1	DNA/MuDR
chr3	16061187	16061209	+	23	AT3TE65000	BRODYAGA2	DNA/MuDR
chr3	16069910	16069993	+	84	AT3TE65025	VANDAL13	DNA/MuDR
chr3	16071182	16071662	-	481	AT3TE65030	BRODYAGA1A	DNA/MuDR
chr3	16085005	16085135	-	131	AT3TE65085	ARNOLDY1	DNA/MuDR
chr3	16085819	16087738	-	1920	AT3TE65100	ARNOLD1	DNA/MuDR
chr3	16100857	16106213	-	5357	AT3TE65175	ARNOLD2	DNA/MuDR
chr3	16140939	16141017	+	79	AT3TE65325	ATDNA2T9C	DNA/MuDR
chr3	16141472	16141986	+	515	AT3TE65330	ARNOLDY2	DNA/MuDR
chr3	16142285	16142682	+	398	AT3TE65340	BRODYAGA1A	DNA/MuDR
chr3	16142683	16142709	+	27	AT3TE65345	ATDNA2T9A	DNA/MuDR
chr3	16143027	16143075	-	49	AT3TE65355	ARNOLD3	DNA/MuDR
chr3	16143076	16143350	+	275	AT3TE65360	ARNOLDY2	DNA/MuDR
chr3	16143357	16143502	-	146	AT3TE65365	ARNOLD2	DNA/MuDR
chr3	16143504	16144282	+	779	AT3TE65370	BOMZH1	DNA/MuDR
chr3	16146755	16146866	-	112	AT3TE65385	ATMUNX1	DNA/MuDR
chr3	16154550	16154612	-	63	AT3TE65430	VANDAL1N1	DNA/MuDR
chr3	16154613	16155638	-	1026	AT3TE65435	VANDAL1N1	DNA/MuDR
chr3	16155639	16156190	-	552	AT3TE65440	VANDAL1N1	DNA/MuDR
chr3	16156273	16156294	-	22	AT3TE65450	VANDAL2N1	DNA/MuDR
chr3	16156295	16156562	-	268	AT3TE65455	VANDAL2N1	DNA/MuDR
chr3	16156563	16158214	-	1652	AT3TE65460	VANDAL1N1	DNA/MuDR
chr3	16180956	16181117	+	162	AT3TE65530	VANDAL20	DNA/MuDR
chr3	16181878	16182004	+	127	AT3TE65535	VANDAL20	DNA/MuDR
chr3	16182696	16182824	+	129	AT3TE65545	VANDAL20	DNA/MuDR
chr3	16204483	16204615	-	133	AT3TE65625	ATMUNX1	DNA/MuDR
chr3	16204987	16206208	-	1222	AT3TE65635	ARNOLDY1	DNA/MuDR
chr3	16237899	16238327	-	429	AT3TE65775	ARNOLD2	DNA/MuDR
chr3	16238357	16238631	-	275	AT3TE65785	BOMZH1	DNA/MuDR
chr3	16239064	16239223	-	160	AT3TE65790	ATMUN2	DNA/MuDR
chr3	16240798	16241147	-	350	AT3TE65810	VANDAL18NB	DNA/MuDR
chr3	16241148	16241202	-	55	AT3TE65815	VANDAL18NB	DNA/MuDR
chr3	16241203	16241858	-	656	AT3TE65820	VANDAL18NA	DNA/MuDR
chr3	16241859	16242026	-	168	AT3TE65825	VANDAL18NA	DNA/MuDR
chr3	16268466	16270066	+	1601	AT3TE65930	ARNOLDY2	DNA/MuDR
chr3	16307972	16308043	-	72	AT3TE66075	BRODYAGA2	DNA/MuDR
chr3	16331802	16331841	+	40	AT3TE66155	BRODYAGA1	DNA/MuDR
chr3	16331842	16333031	-	1190	AT3TE66160	BRODYAGA1	DNA/MuDR
chr3	16333032	16333401	-	370	AT3TE66165	BRODYAGA1	DNA/MuDR
chr3	16357160	16357337	-	178	AT3TE66235	ATDNAI27T9A	DNA/MuDR
chr3	16376910	16377104	+	195	AT3TE66330	ATDNAI27T9C	DNA/MuDR
chr3	16378683	16379155	-	473	AT3TE66340	BRODYAGA1A	DNA/MuDR
chr3	16404942	16405197	-	256	AT3TE66440	VANDAL8	DNA/MuDR
chr3	16406122	16406231	-	110	AT3TE66455	VANDAL18NB	DNA/MuDR
chr3	16416435	16416514	-	80	AT3TE66520	ARNOLDY2	DNA/MuDR
chr3	16416515	16419640	+	3126	AT3TE66525	ARNOLDY2	DNA/MuDR
chr3	16435079	16435778	+	700	AT3TE66605	ARNOLDY1	DNA/MuDR
chr3	16439961	16439986	-	26	AT3TE66645	ATDNAI27T9C	DNA/MuDR
chr3	16439987	16440157	-	171	AT3TE66650	ATDNAI27T9C	DNA/MuDR
chr3	16440673	16440787	-	115	AT3TE66655	ATDNA1T9A	DNA/MuDR
chr3	16442082	16442180	-	99	AT3TE66665	LIMPET1	DNA/MuDR
chr3	16465476	16466309	-	834	AT3TE66755	ATDNA2T9C	DNA/MuDR
chr3	16509216	16509922	-	707	AT3TE66930	ARNOLDY2	DNA/MuDR
chr3	16510482	16512962	-	2481	AT3TE66935	VANDAL2N1	DNA/MuDR
chr3	16539300	16539821	+	522	AT3TE67040	BRODYAGA1A	DNA/MuDR
chr3	16540104	16540350	-	247	AT3TE67045	BRODYAGA1A	DNA/MuDR
chr3	16549866	16549966	-	101	AT3TE67090	ATMUNX1	DNA/MuDR
chr3	16550606	16550717	+	112	AT3TE67100	BRODYAGA2	DNA/MuDR
chr3	16559783	16560363	-	581	AT3TE67155	ARNOLDY2	DNA/MuDR
chr3	16575846	16575887	-	42	AT3TE67215	BRODYAGA2	DNA/MuDR
chr3	16579313	16579753	-	441	AT3TE67235	BRODYAGA1	DNA/MuDR
chr3	16585282	16585321	-	40	AT3TE67275	BRODYAGA1	DNA/MuDR
chr3	16609346	16609639	-	294	AT3TE67340	ATMUN1	DNA/MuDR
