chr	start	end	strand	length	TE_ID	TE_Family	TE_Super_Family
chr2	7224084	7229124	-	5041	AT2TE29450	ATCOPIA70	LTR/Copia
chr2	7251668	7251812	-	145	AT2TE29530	ROMANIAT5	LTR/Copia
chr2	7268743	7269764	-	1022	AT2TE29630	META1	LTR/Copia
chr2	7296523	7296607	+	85	AT2TE29735	ATCOPIA97	LTR/Copia
chr2	7296608	7297567	+	960	AT2TE29740	ATCOPIA35	LTR/Copia
chr2	7338569	7338685	+	117	AT2TE29960	ATCOPIA24	LTR/Copia
chr2	7340286	7340313	-	28	AT2TE29965	ATCOPIA30	LTR/Copia
chr2	7448762	7454292	-	5531	AT2TE30555	ATCOPIA71	LTR/Copia
chr2	7454293	7454336	-	44	AT2TE30560	ATCOPIA71	LTR/Copia
chr2	7598597	7602614	-	4018	AT2TE31290	ATCOPIA39	LTR/Copia
chr2	7632368	7632526	+	159	AT2TE31430	ATCOPIA6	LTR/Copia
chr2	7695763	7696010	+	248	AT2TE31730	ATCOPIA28	LTR/Copia
chr2	7899605	7899775	-	171	AT2TE32700	ATCOPIA30	LTR/Copia
chr2	7961562	7961687	-	126	AT2TE33025	META1	LTR/Copia
chr2	8037414	8037601	+	188	AT2TE33365	ATCOPIA30	LTR/Copia
chr2	8083363	8083438	+	76	AT2TE33560	ATCOPIA57	LTR/Copia
chr2	8233276	8233426	-	151	AT2TE34260	META1	LTR/Copia
chr2	8297861	8298120	-	260	AT2TE34505	ATCOPIA38	LTR/Copia
chr2	8516300	8516496	-	197	AT2TE35630	ATCOPIA26	LTR/Copia
chr2	8542081	8542230	-	150	AT2TE35755	ATCOPIA28	LTR/Copia
chr2	8561844	8567009	-	5166	AT2TE35840	ATCOPIA69	LTR/Copia
chr2	8601315	8601456	+	142	AT2TE36010	ATCOPIA33	LTR/Copia
chr2	8740315	8740384	+	70	AT2TE36670	ATCOPIA59	LTR/Copia
chr2	8816056	8820891	-	4836	AT2TE37050	ATCOPIA72	LTR/Copia
chr2	8877582	8877949	-	368	AT2TE37350	ATCOPIA28	LTR/Copia
chr2	9019575	9020000	+	426	AT2TE38070	ATCOPIA70	LTR/Copia
chr2	9121933	9121957	+	25	AT2TE38570	ATCOPIA74	LTR/Copia
chr2	9121958	9125818	+	3861	AT2TE38575	ATCOPIA74	LTR/Copia
chr2	9132015	9132242	+	228	AT2TE38610	ATCOPIA38	LTR/Copia
chr2	9187492	9191655	-	4164	AT2TE38900	ATCOPIA76	LTR/Copia
chr2	9193726	9195279	-	1554	AT2TE38910	ATCOPIA76	LTR/Copia
chr2	9195280	9195300	-	21	AT2TE38915	ATCOPIA76	LTR/Copia
chr2	9482393	9482479	-	87	AT2TE40330	ATCOPIA23	LTR/Copia
chr2	9713524	9713904	-	381	AT2TE41455	ATCOPIA46	LTR/Copia
chr2	9756760	9756823	-	64	AT2TE41660	ATCOPIA32B	LTR/Copia
chr2	9761214	9761285	+	72	AT2TE41685	ATCOPIA95	LTR/Copia
chr2	9790979	9791161	+	183	AT2TE41820	ATCOPIA45	LTR/Copia
chr2	9807801	9808378	+	578	AT2TE41910	ATCOPIA87	LTR/Copia
chr2	9839045	9839146	+	102	AT2TE42065	ATCOPIA24	LTR/Copia
chr2	9927587	9927684	-	98	AT2TE42480	ATCOPIA15	LTR/Copia
chr2	9927685	9932560	-	4876	AT2TE42485	ATCOPIA75	LTR/Copia
chr2	10162769	10162978	-	210	AT2TE43470	META1	LTR/Copia
chr2	10428162	10428247	+	86	AT2TE44710	ATCOPIA24	LTR/Copia
chr2	10455214	10455314	-	101	AT2TE44830	ATCOPIA77	LTR/Copia
chr2	10488229	10491804	-	3576	AT2TE45020	ATCOPIA12	LTR/Copia
chr2	10491805	10491932	-	128	AT2TE45025	ATCOPIA13	LTR/Copia
chr2	10582288	10582517	+	230	AT2TE45420	ATCOPIA78	LTR/Copia
chr2	10652020	10653199	-	1180	AT2TE45665	META1	LTR/Copia
chr2	10751135	10751484	-	350	AT2TE46140	ATCOPIA63	LTR/Copia
chr2	10814241	10814347	-	107	AT2TE46445	ATCOPIA11	LTR/Copia
chr2	10933851	10934011	+	161	AT2TE47040	ATCOPIA5	LTR/Copia
chr2	11076536	11076577	+	42	AT2TE47760	ATCOPIA65	LTR/Copia
chr2	11076578	11077468	+	891	AT2TE47765	ATCOPIA65A	LTR/Copia
chr2	11077469	11077533	+	65	AT2TE47770	ATCOPIA40	LTR/Copia
chr2	11112076	11112133	+	58	AT2TE47940	ATCOPIA28	LTR/Copia
chr2	11386832	11387491	-	660	AT2TE49270	ATCOPIA41	LTR/Copia
chr2	11655445	11656674	+	1230	AT2TE50630	ATCOPIA71	LTR/Copia
chr2	11723546	11723878	+	333	AT2TE50950	ATCOPIA50	LTR/Copia
chr2	11767794	11767934	+	141	AT2TE51160	ATCOPIA32	LTR/Copia
chr2	11895002	11895297	+	296	AT2TE51760	ATCOPIA32	LTR/Copia
chr2	11939860	11940070	-	211	AT2TE51955	ATCOPIA77	LTR/Copia
chr2	12408531	12408580	-	50	AT2TE54150	META1	LTR/Copia
chr2	12409126	12409373	-	248	AT2TE54165	META1	LTR/Copia
chr2	12539441	12541817	-	2377	AT2TE54780	ATCOPIA63	LTR/Copia
chr2	12720797	12720819	+	23	AT2TE55605	META1	LTR/Copia
chr2	12733208	12733388	+	181	AT2TE55660	ATCOPIA13	LTR/Copia
chr2	12784952	12785025	+	74	AT2TE55910	ATCOPIA68	LTR/Copia
chr2	12834136	12834835	+	700	AT2TE56145	META1	LTR/Copia
chr2	12845598	12845680	-	83	AT2TE56190	ATCOPIA59	LTR/Copia
chr2	13034273	13034423	+	151	AT2TE57110	ATRE1	LTR/Copia
chr2	13219028	13219292	+	265	AT2TE58000	ATCOPIA1	LTR/Copia
chr2	13237347	13237529	-	183	AT2TE58050	ATCOPIA12	LTR/Copia
chr2	13338273	13338506	-	234	AT2TE58535	META1	LTR/Copia
chr2	13484668	13484948	-	281	AT2TE59250	ATCOPIA54	LTR/Copia
chr2	13540597	13540630	+	34	AT2TE59520	ATCOPIA65	LTR/Copia
chr2	13540631	13540985	+	355	AT2TE59525	ATCOPIA65A	LTR/Copia
chr2	13624077	13624543	-	467	AT2TE59940	ATCOPIA30	LTR/Copia
chr2	13710236	13710745	-	510	AT2TE60355	ATCOPIA69	LTR/Copia
chr2	14190558	14191027	-	470	AT2TE62740	ATCOPIA78	LTR/Copia
chr2	14286562	14286724	+	163	AT2TE63205	ATCOPIA69	LTR/Copia
chr2	14471754	14471981	-	228	AT2TE64110	ATCOPIA81	LTR/Copia
chr2	14534919	14535142	-	224	AT2TE64410	ATCOPIA11	LTR/Copia
chr2	14587144	14587573	-	430	AT2TE64660	ATCOPIA17	LTR/Copia
chr2	14701313	14702080	-	768	AT2TE65220	ATCOPIA38	LTR/Copia
chr2	14701872	14701898	-	27	AT2TE65225	ATCOPIA38	LTR/Copia
chr2	14713970	14714774	+	805	AT2TE65290	ATCOPIA57	LTR/Copia
chr2	14931771	14932013	+	243	AT2TE66360	ATCOPIA50	LTR/Copia
chr2	15072344	15072485	+	142	AT2TE67060	ATCOPIA1	LTR/Copia
chr2	15094065	15094330	+	266	AT2TE67170	ATCOPIA28	LTR/Copia
chr2	15142617	15142777	-	161	AT2TE67390	ATCOPIA22	LTR/Copia
chr2	15395129	15395271	-	143	AT2TE68630	ATCOPIA8A	LTR/Copia
chr2	15395272	15395316	-	45	AT2TE68635	ATCOPIA8A	LTR/Copia
chr2	15568219	15568759	-	541	AT2TE69495	ATCOPIA28	LTR/Copia
chr2	15583367	15583540	-	174	AT2TE69570	ATCOPIA67	LTR/Copia
chr2	15980308	15980363	+	56	AT2TE71530	ATCOPIA39	LTR/Copia
chr2	15980364	15980669	+	306	AT2TE71535	ATCOPIA36	LTR/Copia
chr2	16071650	16071742	+	93	AT2TE71980	ATCOPIA11	LTR/Copia
chr2	16125641	16125684	+	44	AT2TE72250	ATCOPIA67	LTR/Copia
chr2	16125701	16126499	+	799	AT2TE72255	ATCOPIA21	LTR/Copia
chr2	16751243	16751343	+	101	AT2TE75330	ATCOPIA2	LTR/Copia
chr2	16769464	16769644	-	181	AT2TE75420	ATCOPIA96	LTR/Copia
chr2	16814293	16814413	-	121	AT2TE75650	ATCOPIA57	LTR/Copia
chr2	16814414	16814644	-	231	AT2TE75655	ATCOPIA57	LTR/Copia
chr2	16917366	16917524	-	159	AT2TE76160	ATCOPIA38A	LTR/Copia
chr2	17216814	17217059	-	246	AT2TE77600	ATCOPIA67	LTR/Copia
chr2	17483665	17485208	+	1544	AT2TE78930	META1	LTR/Copia
chr2	17798397	17798524	-	128	AT2TE80480	ATCOPIA8B	LTR/Copia
chr2	18351724	18351925	-	202	AT2TE83215	ATCOPIA43	LTR/Copia
chr2	18709050	18709116	+	67	AT2TE84970	ATCOPIA57	LTR/Copia
chr2	18709117	18709168	+	52	AT2TE84975	ATCOPIA57	LTR/Copia
chr2	18709169	18711006	+	1838	AT2TE84980	ATCOPIA57	LTR/Copia
chr2	18711007	18711055	+	49	AT2TE84985	ATCOPIA57	LTR/Copia
chr3	81641	81852	+	212	AT3TE00350	ATCOPIA24	LTR/Copia
chr3	155945	156070	+	126	AT3TE00660	ATCOPIA14	LTR/Copia
chr3	623527	623598	-	72	AT3TE02640	ATCOPIA68	LTR/Copia
chr3	1514899	1514975	+	77	AT3TE06390	ATCOPIA59	LTR/Copia
chr3	1886534	1886737	+	204	AT3TE07920	ATCOPIA56	LTR/Copia
chr3	1986253	1986554	+	302	AT3TE08370	ATCOPIA6	LTR/Copia
chr3	2132796	2132895	-	100	AT3TE08990	ATCOPIA68	LTR/Copia
chr3	2199809	2199907	-	99	AT3TE09255	ATCOPIA54	LTR/Copia
chr3	2748514	2748652	-	139	AT3TE11600	ATCOPIA49	LTR/Copia
chr3	3467040	3467187	-	148	AT3TE14560	ATCOPIA13	LTR/Copia
chr3	3586802	3586949	-	148	AT3TE15080	ATCOPIA75	LTR/Copia
chr3	4018303	4018379	+	77	AT3TE16920	ATCOPIA26	LTR/Copia
chr3	4295210	4295499	-	290	AT3TE18090	ATCOPIA86	LTR/Copia
chr3	4608308	4608475	+	168	AT3TE19440	ATCOPIA68	LTR/Copia
chr3	5392741	5393070	+	330	AT3TE22650	ATCOPIA90	LTR/Copia
chr3	5914106	5914381	-	276	AT3TE24850	ATCOPIA57	LTR/Copia
chr3	6483180	6483302	-	123	AT3TE27250	ATCOPIA5	LTR/Copia
chr3	6483303	6483437	-	135	AT3TE27255	ATRE1	LTR/Copia
chr3	6541001	6541252	+	252	AT3TE27490	ATCOPIA86	LTR/Copia
chr3	6684072	6684389	+	318	AT3TE28080	ATCOPIA54	LTR/Copia
chr3	7014151	7014531	+	381	AT3TE29460	ATRE1	LTR/Copia
chr3	7047621	7047700	+	80	AT3TE29600	ATCOPIA59	LTR/Copia
chr3	7351609	7351842	+	234	AT3TE30900	ATCOPIA63	LTR/Copia
chr3	7353012	7353040	+	29	AT3TE30905	ATCOPIA36	LTR/Copia
chr3	7353041	7353274	+	234	AT3TE30910	ATCOPIA57	LTR/Copia
chr3	7354400	7354602	+	203	AT3TE30915	ATCOPIA39	LTR/Copia
chr3	7364738	7365130	+	393	AT3TE30955	ATCOPIA57	LTR/Copia
chr3	7387948	7388318	-	371	AT3TE31030	ATCOPIA88	LTR/Copia
chr3	7539910	7540310	-	401	AT3TE31680	ATCOPIA78	LTR/Copia
chr3	7637193	7637362	-	170	AT3TE32090	ATCOPIA13	LTR/Copia
chr3	7753555	7753722	-	168	AT3TE32560	ATCOPIA67	LTR/Copia
chr3	7761282	7761582	-	301	AT3TE32590	ATCOPIA78	LTR/Copia
chr3	7798521	7798556	-	36	AT3TE32740	ATCOPIA60	LTR/Copia
chr3	7798557	7798791	+	235	AT3TE32745	ATCOPIA51	LTR/Copia
chr3	7806866	7807215	-	350	AT3TE32785	ATCOPIA5	LTR/Copia
chr3	7897509	7897535	+	27	AT3TE33120	ATCOPIA13	LTR/Copia
chr3	7897536	7898460	+	925	AT3TE33125	ATCOPIA14	LTR/Copia
chr3	8125725	8125824	-	100	AT3TE34080	ATCOPIA92	LTR/Copia
chr3	8173654	8173865	-	212	AT3TE34290	ATCOPIA5	LTR/Copia
chr3	8211962	8212353	-	392	AT3TE34440	ATCOPIA28	LTR/Copia
chr3	8404282	8404369	-	88	AT3TE35240	ATCOPIA24	LTR/Copia
chr3	8491945	8493412	-	1468	AT3TE35610	META1	LTR/Copia
chr3	8786957	8787162	-	206	AT3TE36830	ATCOPIA4	LTR/Copia
chr3	8862834	8863086	-	253	AT3TE37080	META1	LTR/Copia
chr3	8898286	8898433	+	148	AT3TE37210	ATCOPIA66	LTR/Copia
chr3	9226541	9226632	+	92	AT3TE38560	ATCOPIA65A	LTR/Copia
chr3	9226633	9231377	+	4745	AT3TE38565	ATCOPIA65	LTR/Copia
chr3	9231378	9231407	+	30	AT3TE38570	ATCOPIA65	LTR/Copia
chr3	9231408	9231453	+	46	AT3TE38575	ATCOPIA45	LTR/Copia
chr3	9322788	9323134	+	347	AT3TE38925	ATCOPIA68	LTR/Copia
chr3	9327694	9328269	+	576	AT3TE38960	ATCOPIA42	LTR/Copia
chr3	9376336	9376479	+	144	AT3TE39160	ATCOPIA5	LTR/Copia
chr3	9387867	9393251	+	5385	AT3TE39220	ATCOPIA17	LTR/Copia
chr3	9393252	9393281	+	30	AT3TE39225	ATCOPIA24	LTR/Copia
chr3	9692214	9697529	-	5316	AT3TE40420	ATCOPIA82	LTR/Copia
chr3	9698528	9698795	-	268	AT3TE40430	ATCOPIA21	LTR/Copia
chr3	9698972	9699190	-	219	AT3TE40435	ATCOPIA6	LTR/Copia
chr3	9801519	9801596	-	78	AT3TE40800	ATCOPIA6	LTR/Copia
chr3	10106067	10106099	+	33	AT3TE42070	ATCOPIA49	LTR/Copia
chr3	10106100	10111467	+	5368	AT3TE42075	ATCOPIA49	LTR/Copia
chr3	10143845	10144217	+	373	AT3TE42200	ATCOPIA48	LTR/Copia
chr3	10302064	10302243	-	180	AT3TE42815	ATCOPIA43	LTR/Copia
chr3	10336050	10336230	+	181	AT3TE42940	ATCOPIA59	LTR/Copia
chr3	10377528	10377667	+	140	AT3TE43100	ATCOPIA28	LTR/Copia
chr3	10385085	10385426	-	342	AT3TE43130	ATCOPIA52	LTR/Copia
chr3	10385427	10385621	-	195	AT3TE43135	ATCOPIA51	LTR/Copia
chr3	10395927	10396020	+	94	AT3TE43170	ATCOPIA37	LTR/Copia
chr3	10396327	10397920	+	1594	AT3TE43175	ATCOPIA37	LTR/Copia
chr3	10398064	10398408	+	345	AT3TE43180	ATCOPIA37	LTR/Copia
chr3	10400031	10400622	+	592	AT3TE43200	ATCOPIA37	LTR/Copia
chr3	10494694	10494973	+	280	AT3TE43605	ATCOPIA50	LTR/Copia
chr3	10495019	10495694	+	676	AT3TE43610	ATCOPIA74	LTR/Copia
chr3	10496815	10497195	+	381	AT3TE43620	ATCOPIA76	LTR/Copia
chr3	10500234	10500463	+	230	AT3TE43630	ATCOPIA76	LTR/Copia
chr3	10500634	10500913	+	280	AT3TE43635	ATCOPIA50	LTR/Copia
chr3	10522044	10522502	+	459	AT3TE43700	ATCOPIA37	LTR/Copia
chr3	10577158	10581824	-	4667	AT3TE44000	ATCOPIA31A	LTR/Copia
chr3	10690182	10690252	+	71	AT3TE44410	ATCOPIA42	LTR/Copia
chr3	10869127	10869278	-	152	AT3TE45195	ATCOPIA13	LTR/Copia
chr3	10896364	10896445	-	82	AT3TE45300	ATCOPIA6	LTR/Copia
chr3	10927617	10927669	+	53	AT3TE45410	ATCOPIA65	LTR/Copia
chr3	10982264	10982475	+	212	AT3TE45645	ATCOPIA11	LTR/Copia
chr3	11016083	11016110	+	28	AT3TE45795	ATCOPIA84	LTR/Copia
chr3	11016111	11020804	+	4694	AT3TE45800	ATCOPIA5	LTR/Copia
chr3	11020805	11020843	+	39	AT3TE45805	ATCOPIA92	LTR/Copia
chr3	11116002	11120737	-	4736	AT3TE46245	ATCOPIA19	LTR/Copia
chr3	11121845	11122091	-	247	AT3TE46250	ATCOPIA19	LTR/Copia
chr3	11122707	11127674	-	4968	AT3TE46255	ATCOPIA14	LTR/Copia
chr3	11185500	11187434	+	1935	AT3TE46565	ATCOPIA28	LTR/Copia
chr3	11187435	11187873	+	439	AT3TE46570	ATCOPIA27	LTR/Copia
chr3	11196449	11196603	+	155	AT3TE46620	ATCOPIA84	LTR/Copia
chr3	11218240	11218562	+	323	AT3TE46730	ATCOPIA6	LTR/Copia
chr3	11231601	11232569	+	969	AT3TE46790	ATCOPIA28	LTR/Copia
chr3	11232570	11233669	+	1100	AT3TE46795	ATCOPIA27	LTR/Copia
chr3	11233670	11233742	+	73	AT3TE46800	ATCOPIA28	LTR/Copia
chr3	11321549	11322119	-	571	AT3TE47210	META1	LTR/Copia
chr3	11324406	11324467	-	62	AT3TE47215	ATCOPIA29	LTR/Copia
chr3	11324468	11327495	-	3028	AT3TE47220	ATCOPIA29	LTR/Copia
chr3	11335553	11341895	+	6343	AT3TE47235	ATCOPIA27	LTR/Copia
chr3	11352479	11354141	-	1663	AT3TE47275	ATCOPIA41	LTR/Copia
chr3	11354326	11357862	+	3537	AT3TE47280	ATCOPIA41	LTR/Copia
chr3	11387808	11388453	-	646	AT3TE47495	ATCOPIA37	LTR/Copia
chr3	11392706	11393765	-	1060	AT3TE47505	ATCOPIA37	LTR/Copia
chr3	11393766	11393820	-	55	AT3TE47510	ATCOPIA37	LTR/Copia
chr3	11393821	11394418	-	598	AT3TE47515	ATCOPIA37	LTR/Copia
chr3	11447178	11447207	-	30	AT3TE47720	META1	LTR/Copia
chr3	11608271	11609297	-	1027	AT3TE48240	ATCOPIA44	LTR/Copia
chr3	11609298	11609351	-	54	AT3TE48245	ATCOPIA66	LTR/Copia
chr3	11609457	11609698	-	242	AT3TE48250	ATCOPIA34	LTR/Copia
chr3	11642781	11642891	+	111	AT3TE48395	META1	LTR/Copia
chr3	11642892	11642915	+	24	AT3TE48400	META1	LTR/Copia
chr3	11642951	11644141	+	1191	AT3TE48405	ATCOPIA29	LTR/Copia
chr3	11644461	11644984	+	524	AT3TE48410	ROMANIAT5	LTR/Copia
chr3	11644985	11645240	+	256	AT3TE48415	META1	LTR/Copia
chr3	11645258	11645411	+	154	AT3TE48420	META1	LTR/Copia
chr3	11652697	11657744	+	5048	AT3TE48460	ATCOPIA70	LTR/Copia
chr3	11664969	11669787	+	4819	AT3TE48480	ATCOPIA63	LTR/Copia
chr3	11678190	11678764	+	575	AT3TE48525	ATCOPIA95	LTR/Copia
chr3	11678765	11679153	+	389	AT3TE48530	ATCOPIA97	LTR/Copia
chr3	11679154	11683564	+	4411	AT3TE48535	ATCOPIA97	LTR/Copia
chr3	11683565	11689821	+	6257	AT3TE48540	ATCOPIA95	LTR/Copia
chr3	11697284	11702259	+	4976	AT3TE48590	ATCOPIA16	LTR/Copia
chr3	11702260	11702322	+	63	AT3TE48595	ATCOPIA89	LTR/Copia
chr3	11840594	11841374	+	781	AT3TE49265	ATCOPIA65	LTR/Copia
chr3	11841375	11841418	+	44	AT3TE49270	ATCOPIA64	LTR/Copia
chr3	11846093	11846358	+	266	AT3TE49280	ATCOPIA64	LTR/Copia
chr3	11846359	11847378	+	1020	AT3TE49285	ATCOPIA54	LTR/Copia
chr3	11847379	11847468	+	90	AT3TE49290	ATCOPIA65	LTR/Copia
chr3	11902723	11902744	-	22	AT3TE49550	ATCOPIA95	LTR/Copia
chr3	11902745	11902886	-	142	AT3TE49555	ATCOPIA95	LTR/Copia
chr3	11997398	11997690	-	293	AT3TE50005	ATCOPIA94	LTR/Copia
chr3	12012428	12012684	-	257	AT3TE50060	ATCOPIA94	LTR/Copia
chr3	12025064	12040032	-	14969	AT3TE50125	ATCOPIA43	LTR/Copia
chr3	12170607	12170726	-	120	AT3TE50545	ATRE1	LTR/Copia
chr3	12170727	12174172	-	3446	AT3TE50550	ATCOPIA67	LTR/Copia
chr3	12174173	12175453	-	1281	AT3TE50565	ATCOPIA3	LTR/Copia
chr3	12394083	12395860	+	1778	AT3TE51275	ATCOPIA95	LTR/Copia
chr3	12395861	12396677	+	817	AT3TE51280	ATCOPIA49	LTR/Copia
chr3	12459369	12460239	+	871	AT3TE51445	META1	LTR/Copia
chr3	12473541	12474001	+	461	AT3TE51495	ATCOPIA37	LTR/Copia
chr3	12508966	12511291	+	2326	AT3TE51550	ATCOPIA63	LTR/Copia
chr3	12511292	12511333	+	42	AT3TE51555	ATCOPIA63	LTR/Copia
chr3	12513641	12514125	-	485	AT3TE51570	ATCOPIA37	LTR/Copia
chr3	12514126	12514150	-	25	AT3TE51575	ATCOPIA59	LTR/Copia
chr3	12514151	12515144	-	994	AT3TE51580	ATCOPIA37	LTR/Copia
chr3	12515145	12516314	-	1170	AT3TE51585	ATCOPIA43	LTR/Copia
chr3	12524113	12524333	+	221	AT3TE51605	ATCOPIA94	LTR/Copia
chr3	12540252	12547951	-	7700	AT3TE51675	ATCOPIA43	LTR/Copia
chr3	12555919	12558039	-	2121	AT3TE51690	ATCOPIA37	LTR/Copia
chr3	12572115	12572376	+	262	AT3TE51765	ATCOPIA95	LTR/Copia
chr3	12575634	12576554	+	921	AT3TE51795	ATCOPIA95	LTR/Copia
chr3	12577964	12578028	-	65	AT3TE51800	ATCOPIA42	LTR/Copia
chr3	12588180	12588253	-	74	AT3TE51835	ATCOPIA43	LTR/Copia
chr3	12603157	12603207	-	51	AT3TE51885	META1	LTR/Copia
chr3	12603208	12603265	-	58	AT3TE51890	META1	LTR/Copia
chr3	12603266	12606828	-	3563	AT3TE51895	ROMANIAT5	LTR/Copia
chr3	12607223	12608295	-	1073	AT3TE51900	ATCOPIA28	LTR/Copia
chr3	12608296	12608329	-	34	AT3TE51905	ATCOPIA27	LTR/Copia
chr3	12663076	12663164	-	89	AT3TE52105	ATCOPIA88	LTR/Copia
chr3	12663165	12666581	-	3417	AT3TE52110	ATCOPIA75	LTR/Copia
chr3	12697160	12697394	+	235	AT3TE52235	ATCOPIA94	LTR/Copia
chr3	12703835	12704086	+	252	AT3TE52295	ATCOPIA94	LTR/Copia
chr3	12757465	12757509	-	45	AT3TE52460	ATCOPIA54	LTR/Copia
chr3	12757510	12758955	+	1446	AT3TE52465	ATCOPIA65	LTR/Copia
chr3	12828220	12828482	+	263	AT3TE52735	ATCOPIA94	LTR/Copia
chr3	12955142	12955246	+	105	AT3TE53140	ATCOPIA28	LTR/Copia
chr3	13104637	13104657	+	21	AT3TE53635	ATCOPIA35	LTR/Copia
chr3	13104658	13108697	+	4040	AT3TE53640	ATCOPIA40	LTR/Copia
chr3	13253601	13255143	-	1543	AT3TE54210	ATCOPIA49	LTR/Copia
chr3	13255595	13255631	-	37	AT3TE54215	ATCOPIA31A	LTR/Copia
chr3	13255632	13256072	-	441	AT3TE54220	ATCOPIA31A	LTR/Copia
chr3	13278842	13279492	-	651	AT3TE54310	ATCOPIA44	LTR/Copia
chr3	13280052	13280603	-	552	AT3TE54315	ATCOPIA31A	LTR/Copia
chr3	13331649	13332638	-	990	AT3TE54490	META1	LTR/Copia
chr3	13360152	13360302	-	151	AT3TE54520	ATCOPIA43	LTR/Copia
chr3	13360418	13360773	-	356	AT3TE54525	ATCOPIA41	LTR/Copia
chr3	13360933	13360974	-	42	AT3TE54530	ATCOPIA43	LTR/Copia
chr3	13361552	13367972	-	6421	AT3TE54535	ATCOPIA43	LTR/Copia
chr3	13364557	13365970	-	1414	AT3TE54540	ATCOPIA43	LTR/Copia
chr3	13369174	13374108	+	4935	AT3TE54550	ATCOPIA78	LTR/Copia
chr3	13563207	13563277	-	71	AT3TE55165	ATCOPIA49	LTR/Copia
chr3	13563278	13563318	-	41	AT3TE55170	ATCOPIA56	LTR/Copia
chr3	13563319	13564344	-	1026	AT3TE55175	ATCOPIA65	LTR/Copia
chr3	13564345	13565843	-	1499	AT3TE55180	ATCOPIA95	LTR/Copia
chr3	13574211	13575397	+	1187	AT3TE55205	ATCOPIA16	LTR/Copia
chr3	13574725	13574746	+	22	AT3TE55210	ATCOPIA16	LTR/Copia
chr3	13657386	13657682	-	297	AT3TE55405	ATCOPIA65	LTR/Copia
chr3	13663793	13668345	-	4553	AT3TE55430	ATCOPIA65	LTR/Copia
chr3	13801211	13801239	+	29	AT3TE56620	ROMANIAT5	LTR/Copia
chr3	14304781	14305015	+	235	AT3TE58760	META1	LTR/Copia
chr3	14313091	14313174	+	84	AT3TE58800	META1	LTR/Copia
chr3	14329864	14334154	+	4291	AT3TE58875	ATCOPIA80	LTR/Copia
chr3	14334966	14335303	+	338	AT3TE58880	ATCOPIA95	LTR/Copia
chr3	14352815	14352842	-	28	AT3TE58910	ATCOPIA49	LTR/Copia
chr3	14352843	14353591	-	749	AT3TE58915	ATCOPIA69	LTR/Copia
chr3	14353592	14355335	-	1744	AT3TE58920	ATCOPIA95	LTR/Copia
chr3	14356040	14356096	-	57	AT3TE58925	ATCOPIA95	LTR/Copia
chr3	14356097	14359969	-	3873	AT3TE58930	ATCOPIA95	LTR/Copia
chr3	14362155	14362618	-	464	AT3TE58940	ATCOPIA95	LTR/Copia
chr3	14379638	14380048	+	411	AT3TE58970	ATCOPIA95	LTR/Copia
chr3	14388173	14389883	+	1711	AT3TE59005	ATCOPIA95	LTR/Copia
chr3	14401080	14401172	+	93	AT3TE59070	ATCOPIA17	LTR/Copia
chr3	14401221	14403652	+	2432	AT3TE59075	ATCOPIA78	LTR/Copia
chr3	14403653	14403946	+	294	AT3TE59080	ATCOPIA78	LTR/Copia
chr3	14405985	14406013	+	29	AT3TE59090	ROMANIAT5	LTR/Copia
chr3	14541775	14542039	+	265	AT3TE59575	ATCOPIA63	LTR/Copia
chr3	14543958	14544114	+	157	AT3TE59585	ATCOPIA63	LTR/Copia
chr3	14560519	14560707	-	189	AT3TE59640	ATCOPIA95	LTR/Copia
chr3	14610450	14610497	-	48	AT3TE59805	ATCOPIA49	LTR/Copia
chr3	14610498	14610528	-	31	AT3TE59810	ATCOPIA49	LTR/Copia
chr3	14610529	14611248	-	720	AT3TE59815	ATCOPIA65	LTR/Copia
chr3	14611249	14613046	-	1798	AT3TE59820	ATCOPIA95	LTR/Copia
chr3	14616102	14623209	+	7108	AT3TE59855	ATCOPIA42	LTR/Copia
chr3	14623210	14623280	+	71	AT3TE59860	ATCOPIA42	LTR/Copia
chr3	14671141	14675856	+	4716	AT3TE60020	ATCOPIA40	LTR/Copia
chr3	14685003	14685320	-	318	AT3TE60070	ATCOPIA58	LTR/Copia
chr3	14762173	14762279	-	107	AT3TE60370	ATCOPIA68	LTR/Copia
chr3	14809738	14809811	+	74	AT3TE60480	ATCOPIA30	LTR/Copia
chr3	14812925	14813275	+	351	AT3TE60505	ATCOPIA62	LTR/Copia
chr3	14860904	14860994	+	91	AT3TE60630	ATCOPIA34	LTR/Copia
chr3	14860995	14865364	+	4370	AT3TE60635	ATCOPIA34	LTR/Copia
chr3	14862153	14862224	+	72	AT3TE60640	ATCOPIA33	LTR/Copia
chr3	14865365	14866189	+	825	AT3TE60650	ATCOPIA34	LTR/Copia
chr3	14883336	14888715	+	5380	AT3TE60720	ATCOPIA28	LTR/Copia
chr3	14888720	14889900	+	1181	AT3TE60725	ATCOPIA29	LTR/Copia
chr3	14889901	14891164	+	1264	AT3TE60730	ROMANIAT5	LTR/Copia
chr3	14899841	14899866	+	26	AT3TE60775	ROMANIAT5	LTR/Copia
chr3	14899867	14900746	+	880	AT3TE60780	ATCOPIA28	LTR/Copia
chr3	14935437	14936238	+	802	AT3TE60920	ATCOPIA75	LTR/Copia
chr3	14936239	14938871	+	2633	AT3TE60925	ATCOPIA13	LTR/Copia
