chr	start	end	strand	ID
chr3	6128506	6133383	+	AT3G17900
chr3	6137255	6142023	+	AT3G17920
chr3	6147962	6152018	+	AT3G17970
chr3	6194564	6200237	+	AT3G18090
chr3	6200524	6204644	+	AT3G18100
chr3	6204842	6209691	-	AT3G18110
chr3	6273995	6280510	+	AT3G18290
chr3	6305975	6310620	+	AT3G18370
chr3	6313485	6317971	+	AT3G18390
chr3	6336736	6341788	+	AT3G18480
chr3	6361176	6365615	+	AT3G18520
chr3	6368010	6372568	-	AT3G18524
chr3	6445852	6453159	-	AT3G18730
chr3	6501668	6508553	+	AT3G18860
chr3	6567157	6575282	-	AT3G19040
chr3	6577724	6590188	+	AT3G19050
chr3	6625421	6632033	-	AT3G19170
chr3	6632676	6637224	+	AT3G19180
chr3	6639711	6648857	+	AT3G19190
chr3	6652745	6658988	-	AT3G19210
chr3	6731376	6735623	+	AT3G19420
chr3	6766668	6771169	-	AT3G19515
chr3	6797485	6801740	+	AT3G19570
chr3	6828062	6836582	-	AT3G19670
chr3	6850371	6855513	-	AT3G19720
chr3	6855837	6863526	-	AT3G19740
chr3	6870173	6874850	+	AT3G19780
chr3	6885606	6890064	-	AT3G19830
chr3	6891086	6897356	+	AT3G19840
chr3	6917294	6921556	-	AT3G19895
chr3	6948774	6956966	+	AT3G19960
chr3	6971352	6976595	+	AT3G20010
chr3	6983705	6988099	-	AT3G20020
chr3	6998238	7002404	-	AT3G20050
chr3	7007869	7013694	+	AT3G20080
chr3	7031332	7037010	+	AT3G20150
chr3	7058902	7063240	-	AT3G20250
chr3	7074817	7078871	-	AT3G20290
chr3	7123197	7130477	-	AT3G20440
chr3	7135050	7139472	+	AT3G20460
chr3	7143454	7151014	+	AT3G20475
chr3	7168132	7173617	+	AT3G20540
chr3	7182035	7186567	+	AT3G20560
chr3	7198454	7202489	-	AT3G20620
chr3	7202773	7208402	-	AT3G20630
chr3	7239908	7247005	+	AT3G20720
chr3	7263900	7268572	-	AT3G20780
chr3	7413847	7418410	-	AT3G21160
chr3	7425519	7432200	+	AT3G21180
chr3	7457433	7463525	-	AT3G21250
chr3	7477987	7482070	-	AT3G21280
chr3	7482131	7488935	+	AT3G21290
chr3	7511787	7515937	-	AT3G21340
chr3	7544628	7553579	-	AT3G21430
chr3	7567730	7572161	+	AT3G21480
chr3	7585946	7590856	-	AT3G21540
chr3	7684430	7688616	+	AT3G21810
chr3	7803604	7808046	-	AT3G22142
chr3	7822018	7826085	-	AT3G22170
chr3	7874145	7878468	+	AT3G22270
chr3	7881561	7885579	+	AT3G22290
chr3	7912905	7919510	+	AT3G22380
chr3	7926879	7931351	+	AT3G22400
chr3	7953260	7957884	+	AT3G22430
chr3	8052318	8058764	-	AT3G22790
chr3	8220682	8226400	+	AT3G23100
chr3	8338900	8343632	+	AT3G23310
chr3	8387508	8393296	-	AT3G23430
chr3	8418801	8422916	+	AT3G23480
chr3	8427660	8433314	+	AT3G23510
chr3	8436671	8442846	+	AT3G23530
chr3	8443445	8448070	+	AT3G23540
chr3	8467449	8473627	+	AT3G23590
chr3	8501810	8509584	+	AT3G23640
chr3	8513457	8517790	-	AT3G23660
chr3	8519164	8525289	+	AT3G23670
chr3	8567725	8574209	-	AT3G23780
chr3	8575167	8581112	+	AT3G23790
chr3	8624750	8631327	+	AT3G23890
chr3	8631584	8636059	-	AT3G23900
chr3	8662433	8667752	-	AT3G23980
chr3	8729510	8734562	-	AT3G24170
chr3	8734634	8741725	-	AT3G24180
chr3	8743253	8747901	+	AT3G24190
chr3	8788853	8793371	+	AT3G24255
chr3	8822979	8829694	-	AT3G24320
chr3	8885818	8893050	-	AT3G24460
chr3	8912343	8918146	-	AT3G24495
chr3	9025849	9029948	+	AT3G24715
chr3	9074665	9085048	-	AT3G24870
chr3	9086242	9095537	-	AT3G24880
chr3	9260838	9268797	-	AT3G25510
chr3	9308942	9313353	-	AT3G25610
chr3	9353010	9357953	+	AT3G25690
chr3	9451861	9457554	-	AT3G25840
chr3	9671517	9676005	+	AT3G26420
chr3	9671517	9675927	+	AT3G26430
chr3	9816581	9823186	+	AT3G26720
chr3	9907234	9911933	-	AT3G26890
chr3	10067529	10072672	+	AT3G27260
chr3	10095089	10102229	+	AT3G27325
chr3	10193569	10200013	-	AT3G27530
chr3	10245134	10253293	+	AT3G27670
chr3	10257117	10261974	-	AT3G27700
chr3	10273801	10280362	-	AT3G27730
chr3	10330950	10335305	+	AT3G27870
chr3	10424253	10431204	+	AT3G28030
chr3	10456099	10460965	+	AT3G28100
chr3	10593753	10598775	-	AT3G28345
chr3	10611024	10616361	-	AT3G28360
chr3	10623742	10628201	-	AT3G28380
chr3	10629425	10633967	-	AT3G28390
chr3	10647123	10651540	-	AT3G28415
chr3	10657031	10662766	-	AT3G28430
chr3	10796716	10803237	+	AT3G28770
chr3	10870038	10877506	-	AT3G28860
chr3	11209586	11213909	+	AT3G29255
chr3	11252807	11257814	+	AT3G29320
chr3	11289613	11294774	+	AT3G29390
chr3	11708561	11713028	+	AT3G29796
chr3	11827752	11834262	-	AT3G30200
chr3	12593959	12600432	-	AT3G30842
chr3	13233832	13240154	+	AT3G32280
chr3	14085298	14093670	+	AT3G33530
chr3	14228495	14233245	-	AT3G42050
chr3	14324274	14328676	-	AT3G42180
chr3	14751280	14755701	+	AT3G42660
chr3	14755798	14760085	-	AT3G42670
chr3	14940114	14945291	-	AT3G42850
chr3	15179020	15183989	-	AT3G43190
chr3	15190934	15196168	+	AT3G43210
chr3	15196863	15203062	-	AT3G43220
chr3	15209936	15214742	-	AT3G43240
chr3	15233896	15245133	-	AT3G43300
chr3	15512607	15517506	-	AT3G43600
chr3	15517680	15524087	-	AT3G43610
chr3	15655384	15660086	+	AT3G43790
chr3	15753548	15760859	+	AT3G43920
chr3	15818738	15824861	+	AT3G44050
chr3	15906440	15911474	+	AT3G44200
chr3	16006675	16010965	+	AT3G44330
chr3	16011621	16020254	-	AT3G44340
chr3	16030322	16035161	-	AT3G44370
chr3	16044687	16049701	-	AT3G44400
chr3	16090564	16096359	-	AT3G44480
chr3	16115588	16121518	+	AT3G44530
chr3	16164935	16169262	-	AT3G44600
chr3	16188129	16192175	-	AT3G44610
chr3	16195955	16201225	+	AT3G44630
chr3	16216945	16221617	+	AT3G44670
chr3	16285741	16291048	+	AT3G44730
chr3	16490600	16494762	-	AT3G45090
chr3	16512271	16517522	-	AT3G45130
chr3	16541673	16548278	-	AT3G45190
chr3	16620203	16625048	-	AT3G45300
chr3	16748174	16753833	-	AT3G45630
chr3	16793611	16797947	-	AT3G45750
chr3	16816866	16824210	+	AT3G45780
chr3	16832883	16837569	-	AT3G45810
chr3	16841277	16845541	+	AT3G45830
chr3	16855612	16861527	-	AT3G45850
chr3	16979048	16984177	+	AT3G46220
chr3	17020747	17025011	-	AT3G46330
chr3	17026658	17031842	+	AT3G46340
chr3	17036427	17041680	+	AT3G46350
chr3	17073196	17077328	+	AT3G46400
chr3	17082108	17086534	+	AT3G46420
chr3	17280430	17284857	-	AT3G46920
chr3	17290873	17298067	-	AT3G46960
chr3	17301394	17306446	-	AT3G46970
chr3	17459339	17464716	+	AT3G47390
chr3	17486765	17493395	+	AT3G47460
chr3	17594060	17598896	-	AT3G47730
chr3	17600651	17604965	+	AT3G47740
chr3	17606427	17610889	+	AT3G47750
chr3	17611787	17616639	+	AT3G47760
chr3	17618055	17622678	+	AT3G47770
chr3	17624479	17629013	+	AT3G47780
chr3	17629530	17633911	+	AT3G47790
chr3	17666927	17673530	-	AT3G47890
chr3	17674382	17681730	-	AT3G47910
chr3	17692702	17697999	+	AT3G47950
chr3	17733533	17739412	-	AT3G48050
chr3	17743114	17748736	-	AT3G48060
chr3	17763001	17771146	+	AT3G48110
chr3	17797334	17828591	+	AT3G48190
chr3	17828572	17832731	-	AT3G48195
chr3	17832773	17837514	-	AT3G48200
chr3	17935609	17940746	+	AT3G48430
chr3	17951689	17956812	+	AT3G48470
chr3	18078474	18086817	-	AT3G48770
chr3	18089061	18093088	+	AT3G48780
chr3	18103152	18110216	+	AT3G48830
chr3	18117486	18122093	+	AT3G48860
chr3	18122197	18126742	-	AT3G48870
chr3	18131829	18136343	+	AT3G48900
chr3	18186898	18191992	-	AT3G49060
chr3	18249776	18253839	+	AT3G49220
chr3	18319213	18324624	-	AT3G49400
chr3	18324746	18329191	+	AT3G49410
chr3	18349161	18353624	-	AT3G49500
chr3	18380549	18387128	-	AT3G49600
chr3	18405008	18409709	-	AT3G49650
chr3	18623262	18628888	-	AT3G50240
chr3	18676059	18684346	-	AT3G50370
chr3	18686443	18700533	-	AT3G50380
chr3	18771019	18779502	+	AT3G50590
chr3	18953923	18957956	+	AT3G51050
chr3	18985900	18992010	-	AT3G51120
chr3	19000856	19006769	+	AT3G51150
chr3	19039512	19044371	+	AT3G51290
chr3	19044480	19049382	-	AT3G51310
chr3	19092518	19097353	+	AT3G51460
chr3	19100676	19104825	+	AT3G51480
chr3	19121808	19125913	-	AT3G51560
chr3	19126358	19130456	+	AT3G51570
chr3	19143652	19148242	+	AT3G51620
chr3	19199781	19204464	-	AT3G51770
chr3	19220121	19225280	+	AT3G51830
chr3	19251287	19255760	-	AT3G51895
chr3	19304991	19309580	+	AT3G52050
chr3	19332828	19341657	+	AT3G52140
chr3	19360206	19366387	+	AT3G52200
chr3	19376138	19383100	+	AT3G52250
chr3	19398628	19402953	+	AT3G52310
chr3	19514873	19520544	-	AT3G52640
chr3	19527029	19531167	+	AT3G52680
chr3	19532195	19538403	-	AT3G52700
chr3	19581113	19586299	+	AT3G52840
chr3	19587821	19591947	+	AT3G52850
chr3	19607957	19612186	+	AT3G52890
chr3	19679208	19685360	+	AT3G53090
chr3	19692771	19697542	+	AT3G53130
chr3	19706894	19711439	+	AT3G53180
chr3	19733766	19739181	+	AT3G53240
chr3	19792531	19796753	+	AT3G53390
chr3	19825307	19831797	+	AT3G53480
chr3	19846647	19850968	-	AT3G53540
chr3	19867379	19871651	-	AT3G53590
chr3	19892863	19897412	-	AT3G53680
chr3	19905678	19910112	-	AT3G53720
chr3	19917854	19922365	-	AT3G53760
chr3	19966352	19970813	+	AT3G53930
chr3	20000861	20005183	+	AT3G54010
chr3	20073102	20080384	+	AT3G54230
chr3	20091976	20104257	+	AT3G54280
chr3	20122083	20126872	-	AT3G54350
chr3	20148292	20157138	-	AT3G54440
chr3	20161942	20167293	-	AT3G54460
chr3	20213560	20217653	+	AT3G54610
chr3	20235483	20243960	+	AT3G54670
chr3	20264634	20268881	-	AT3G54750
chr3	20324090	20329917	-	AT3G54860
chr3	20330806	20336717	+	AT3G54870
chr3	20388869	20394911	-	AT3G55020
chr3	20402984	20407046	-	AT3G55060
chr3	20411399	20415934	-	AT3G55080
chr3	20445412	20452400	-	AT3G55160
chr3	20460533	20464556	+	AT3G55200
chr3	20466921	20470944	-	AT3G55220
chr3	20506992	20513393	-	AT3G55320
chr3	20541435	20546034	+	AT3G55410
chr3	20566248	20571248	-	AT3G55480
chr3	20624020	20629093	-	AT3G55610
chr3	20721720	20725893	-	AT3G55850
chr3	20792477	20797572	-	AT3G56040
chr3	20837444	20841541	-	AT3G56160
chr3	20916172	20921338	-	AT3G56410
chr3	20993693	20998695	-	AT3G56690
chr3	21114798	21121113	-	AT3G57060
chr3	21199488	21207885	+	AT3G57300
chr3	21211456	21216375	-	AT3G57330
chr3	21220387	21225305	-	AT3G57350
chr3	21243136	21251100	-	AT3G57410
chr3	21269261	21276013	-	AT3G57470
chr3	21288765	21293158	-	AT3G57520
chr3	21312444	21320365	+	AT3G57570
chr3	21339302	21343796	-	AT3G57630
chr3	21353746	21362814	+	AT3G57660
chr3	21449298	21455961	+	AT3G57940
chr3	21492539	21497157	+	AT3G58050
chr3	21534797	21541877	+	AT3G58160
chr3	21656504	21660532	+	AT3G58570
chr3	21686741	21693841	-	AT3G58640
chr3	21738460	21742517	+	AT3G58780
chr3	21742071	21746324	-	AT3G58790
chr3	21810260	21817555	-	AT3G59020
chr3	21843407	21853860	+	AT3G59100
chr3	21863420	21868701	-	AT3G59140
chr3	21911601	21917844	+	AT3G59290
chr3	21918455	21922706	+	AT3G59300
chr3	21935279	21940250	-	AT3G59360
chr3	21950188	21959266	+	AT3G59410
chr3	22000832	22006056	-	AT3G59570
chr3	22034171	22038658	-	AT3G59660
chr3	22079033	22086149	-	AT3G59770
chr3	22098028	22102164	-	AT3G59820
chr3	22216672	22220824	+	AT3G60140
chr3	22223803	22229204	-	AT3G60160
chr3	22261650	22268455	+	AT3G60240
chr3	22298373	22303673	+	AT3G60330
chr3	22306488	22311186	-	AT3G60350
chr3	22447245	22453364	-	AT3G60740
chr3	22484804	22491722	+	AT3G60860
chr3	22503328	22513031	-	AT3G60920
chr3	22524475	22530306	+	AT3G60950
chr3	22541319	22552529	+	AT3G60961
chr3	22557535	22561716	+	AT3G60970
chr3	22585655	22590853	+	AT3G61030
chr3	22597227	22601412	+	AT3G61050
chr3	22630608	22635123	+	AT3G61150
chr3	22727040	22731954	-	AT3G61420
chr3	22749984	22756584	+	AT3G61480
chr3	22779441	22783834	-	AT3G61570
chr3	22827884	22834048	+	AT3G61690
chr3	22850837	22856972	-	AT3G61740
chr3	22964614	22971384	+	AT3G62010
chr3	23008755	23013909	-	AT3G62150
chr3	23072786	23080563	-	AT3G62360
chr3	23190267	23195762	-	AT3G62700
chr3	23248129	23254810	-	AT3G62900
chr3	23302365	23309658	+	AT3G63070
chr3	23336092	23340317	-	AT3G63180
chr3	23391628	23398377	-	AT3G63340
chr3	23430642	23437374	-	AT3G63460
chr3	2083394	2087556	+	AT3G66652
chr3	2095105	2099151	-	AT3G66658
chr4	2895	10455	-	AT4G00020
chr4	21437	28871	+	AT4G00060
chr4	106380	110718	-	AT4G00240
chr4	193879	198579	+	AT4G00440
chr4	202416	211003	+	AT4G00450
chr4	227694	231699	+	AT4G00520
chr4	242515	246771	-	AT4G00570
chr4	261449	268050	-	AT4G00630
chr4	274257	278737	+	AT4G00660
chr4	299359	304508	-	AT4G00730
chr4	327025	333477	-	AT4G00760
chr4	336945	345714	-	AT4G00800
chr4	396558	400734	+	AT4G00930
chr4	426944	431821	+	AT4G00990
chr4	439086	445168	+	AT4G01020
chr4	507717	512782	-	AT4G01210
chr4	517795	521972	-	AT4G01240
chr4	537990	543869	-	AT4G01290
chr4	572997	577276	-	AT4G01400
chr4	770722	776260	-	AT4G01800
chr4	780734	785329	-	AT4G01820
chr4	785683	790447	-	AT4G01830
chr4	801032	808060	-	AT4G01860
chr4	881090	885399	+	AT4G02010
chr4	886600	891955	+	AT4G02020
chr4	892176	897318	+	AT4G02030
chr4	900636	905591	+	AT4G02060
chr4	905866	913190	+	AT4G02070
chr4	935086	940191	+	AT4G02110
chr4	985232	991494	+	AT4G02260
chr4	994927	998967	+	AT4G02280
chr4	1049957	1054065	+	AT4G02390
chr4	1076136	1080722	-	AT4G02460
chr4	1081759	1088846	-	AT4G02480
chr4	1104766	1109600	+	AT4G02510
chr4	1123490	1128421	-	AT4G02560
chr4	1128515	1133774	+	AT4G02570
chr4	1159667	1174321	-	AT4G02660
chr4	1188983	1193611	+	AT4G02700
chr4	1193516	1197630	-	AT4G02710
chr4	1223959	1228941	-	AT4G02760
chr4	1237767	1244813	-	AT4G02780
chr4	1274465	1278718	+	AT4G02880
chr4	1306503	1310946	+	AT4G02940
chr4	1359655	1365475	-	AT4G03080
chr4	1366282	1371557	-	AT4G03090
chr4	1408159	1412756	+	AT4G03200
chr4	1419278	1423337	-	AT4G03230
chr4	1485049	1490228	-	AT4G03380
chr4	1490465	1495103	-	AT4G03390
chr4	1573348	1579696	+	AT4G03550
chr4	1580056	1585966	+	AT4G03560
chr4	2122685	2126844	+	AT4G04340
chr4	2128090	2133150	+	AT4G04350
chr4	2367566	2372216	+	AT4G04670
chr4	2403609	2408737	-	AT4G04740
chr4	2417888	2422624	+	AT4G04750
chr4	2434907	2439403	-	AT4G04790
chr4	2452664	2457767	+	AT4G04850
chr4	2471972	2475981	+	AT4G04885
chr4	2476489	2482345	-	AT4G04890
chr4	2489417	2495766	-	AT4G04910
chr4	2497644	2505535	+	AT4G04920
chr4	2511028	2517193	-	AT4G04940
chr4	2537039	2543131	+	AT4G04970
chr4	2675101	2680214	+	AT4G05190
chr4	2728204	2732337	+	AT4G05360
chr4	2746121	2752943	+	AT4G05420
chr4	2959094	2963744	+	AT4G05612
chr4	4825409	4829608	-	AT4G07990
chr4	5169484	5173662	+	AT4G08180
chr4	5286234	5292239	+	AT4G08350
chr4	5365610	5371101	+	AT4G08450
chr4	5500313	5506265	+	AT4G08620
chr4	5506998	5511959	-	AT4G08630
chr4	5584739	5591133	-	AT4G08760
chr4	5604153	5608202	+	AT4G08780
chr4	5636489	5640636	-	AT4G08850
chr4	5764781	5770496	+	AT4G08990
chr4	5784074	5789002	+	AT4G09020
chr4	5816942	5821037	-	AT4G09140
chr4	5828519	5833676	+	AT4G09150
chr4	5970932	5975375	+	AT4G09430
chr4	6083713	6088134	+	AT4G09630
chr4	6116755	6123304	+	AT4G09680
chr4	6182023	6186493	+	AT4G09820
chr4	6236375	6240932	-	AT4G09960
chr4	6247735	6252288	-	AT4G09980
chr4	6288827	6295402	+	AT4G10060
chr4	6295608	6299836	-	AT4G10070
chr4	6314787	6319936	+	AT4G10120
chr4	6397330	6404596	-	AT4G10320
chr4	6523255	6528173	-	AT4G10570
chr4	6538541	6543448	-	AT4G10590
chr4	6601989	6606354	-	AT4G10710
chr4	6609418	6614883	-	AT4G10730
chr4	6628404	6632599	-	AT4G10770
chr4	6688833	6693761	+	AT4G10890
chr4	6713557	6718555	-	AT4G10955
chr4	6713557	6718550	-	AT4G10960
chr4	6738120	6742229	+	AT4G11030
chr4	6771605	6777225	+	AT4G11110
chr4	6811127	6817130	+	AT4G11170
chr4	6840491	6845591	-	AT4G11230
chr4	6854364	6859664	+	AT4G11270
chr4	6894208	6899130	-	AT4G11340
chr4	6920489	6925969	+	AT4G11380
chr4	6947476	6952445	-	AT4G11420
chr4	7013729	7018049	-	AT4G11610
chr4	7044244	7053091	-	AT4G11670
chr4	7093542	7099697	-	AT4G11800
chr4	7115736	7121245	-	AT4G11830
chr4	7129123	7133200	-	AT4G11850
chr4	7134084	7138503	-	AT4G11860
chr4	7143115	7147391	+	AT4G11880
chr4	7197211	7201393	-	AT4G12010
chr4	7201656	7209648	+	AT4G12020
chr4	7256538	7261180	-	AT4G12120
chr4	7391277	7396509	+	AT4G12460
chr4	7462599	7467862	+	AT4G12640
chr4	7497814	7504716	-	AT4G12750
chr4	7506382	7511626	-	AT4G12770
chr4	7512047	7517005	+	AT4G12780
chr4	7603101	7607155	+	AT4G13020
chr4	7765073	7769688	+	AT4G13345
chr4	7769770	7773815	-	AT4G13350
chr4	7796850	7802251	-	AT4G13420
chr4	7871057	7876963	-	AT4G13550
chr4	7915022	7921231	+	AT4G13610
chr4	7962430	7966518	+	AT4G13710
chr4	7970200	7974248	+	AT4G13730
chr4	7975191	7987620	+	AT4G13750
chr4	7993155	7998515	-	AT4G13780
chr4	8070189	8075501	-	AT4G13970
chr4	8111962	8118160	-	AT4G14070
chr4	8146345	8152131	+	AT4G14140
chr4	8158572	8165008	-	AT4G14150
chr4	8167426	8173368	+	AT4G14160
chr4	8178330	8183515	+	AT4G14180
chr4	8190212	8195265	-	AT4G14210
chr4	8208748	8213237	-	AT4G14250
chr4	8225481	8230281	-	AT4G14290
chr4	8256086	8260787	-	AT4G14350
chr4	8274170	8278810	-	AT4G14368
chr4	8294446	8298602	+	AT4G14400
chr4	8362184	8366653	+	AT4G14570
chr4	8475457	8481094	+	AT4G14760
chr4	8496031	8500152	-	AT4G14790
chr4	8531043	8535842	-	AT4G14920
chr4	8553643	8561664	+	AT4G14970
chr4	8565622	8569814	-	AT4G14990
chr4	8614067	8618145	+	AT4G15090
chr4	8651406	8662587	+	AT4G15180
chr4	8672070	8679176	+	AT4G15215
chr4	8680182	8686880	+	AT4G15230
chr4	8688289	8694558	+	AT4G15233
chr4	8696683	8702727	+	AT4G15236
chr4	8721487	8726669	-	AT4G15290
chr4	8742639	8747981	-	AT4G15320
chr4	8754480	8760589	-	AT4G15340
chr4	8773786	8779685	-	AT4G15370
chr4	8864828	8870967	-	AT4G15530
chr4	8892607	8898999	+	AT4G15570
chr4	8951533	8957632	-	AT4G15730
chr4	8996912	9001039	+	AT4G15840
chr4	9017453	9022982	+	AT4G15890
chr4	9096689	9100983	-	AT4G16070
chr4	9120867	9127938	+	AT4G16130
chr4	9148059	9153292	+	AT4G16150
chr4	9165273	9170435	-	AT4G16180
chr4	9206597	9214825	-	AT4G16280
chr4	9218636	9225264	+	AT4G16310
chr4	9228185	9241317	-	AT4G16340
chr4	9311355	9315813	+	AT4G16530
chr4	9318442	9324254	-	AT4G16550
chr4	9336703	9340869	+	AT4G16570
chr4	9345150	9349221	+	AT4G16590
chr4	9361984	9366748	-	AT4G16630
chr4	9376737	9381507	+	AT4G16660
chr4	9424633	9428895	-	AT4G16760
chr4	9488466	9495816	-	AT4G16860
chr4	9500506	9505455	-	AT4G16890
chr4	9511859	9516541	-	AT4G16900
chr4	9519173	9525691	-	AT4G16920
chr4	9533149	9537604	-	AT4G16940
chr4	9538798	9544467	-	AT4G16950
chr4	9546343	9551007	-	AT4G16960
chr4	9551428	9555784	-	AT4G16970
chr4	9560135	9565555	+	AT4G16990
chr4	9613330	9636873	-	AT4G17140
chr4	9688888	9697578	-	AT4G17330
chr4	9708684	9714135	+	AT4G17380
chr4	9715761	9721931	+	AT4G17410
chr4	9805513	9814910	-	AT4G17610
chr4	9876238	9880254	+	AT4G17770
chr4	10003261	10007626	-	AT4G18020
chr4	10022205	10027415	+	AT4G18050
chr4	10038126	10042248	+	AT4G18120
chr4	10082108	10087203	+	AT4G18240
chr4	10087343	10091963	-	AT4G18250
chr4	10197056	10201611	+	AT4G18465
chr4	10203598	10208197	+	AT4G18490
chr4	10239881	10247372	-	AT4G18600
chr4	10259678	10263764	+	AT4G18640
chr4	10296273	10301228	+	AT4G18710
chr4	10312624	10316790	-	AT4G18780
chr4	10382856	10388539	+	AT4G18960
chr4	10414526	10421209	+	AT4G19020
chr4	10431520	10437431	-	AT4G19040
chr4	10439984	10444121	-	AT4G19050
chr4	10454497	10459328	-	AT4G19110
chr4	10454528	10459328	-	AT4G19112
chr4	10501200	10505217	+	AT4G19210
chr4	10568365	10572412	-	AT4G19380
chr4	10580893	10585861	-	AT4G19410
chr4	10615796	10623521	+	AT4G19490
chr4	10625659	10631570	+	AT4G19500
chr4	10633685	10639001	+	AT4G19510
chr4	10639269	10647079	-	AT4G19520
chr4	10651744	10657282	+	AT4G19530
chr4	10677229	10681771	+	AT4G19610
chr4	10691674	10695701	+	AT4G19650
chr4	10724855	10729768	+	AT4G19710
chr4	10818242	10825381	+	AT4G19970
chr4	10854790	10859330	-	AT4G20060
chr4	10884197	10888270	+	AT4G20140
chr4	10913613	10918282	-	AT4G20210
chr4	10974463	10979464	+	AT4G20320
chr4	11008666	11013860	+	AT4G20400
chr4	11024054	11029008	-	AT4G20450
chr4	11160721	11169889	-	AT4G20850
chr4	11186010	11191116	-	AT4G20910
chr4	11240730	11245049	+	AT4G21060
chr4	11248078	11252724	+	AT4G21070
chr4	11258761	11265463	-	AT4G21100
chr4	11278403	11283848	+	AT4G21150
chr4	11329363	11334135	-	AT4G21270
chr4	11388925	11393226	-	AT4G21380
chr4	11407804	11412159	-	AT4G21430
chr4	11450556	11456007	+	AT4G21530
chr4	11463104	11468679	+	AT4G21550
chr4	11511115	11517396	+	AT4G21670
chr4	11535525	11542268	-	AT4G21710
chr4	11555186	11560733	+	AT4G21750
chr4	11577524	11584053	+	AT4G21820
chr4	11604986	11610651	+	AT4G21880
chr4	11625362	11631078	-	AT4G21910
chr4	11715776	11719828	-	AT4G22120
chr4	11723513	11727673	+	AT4G22130
chr4	11746513	11750698	-	AT4G22200
chr4	11860444	11866364	-	AT4G22540
chr4	11949164	11953648	-	AT4G22753
chr4	11978005	11983071	-	AT4G22800
chr4	11997393	12001631	+	AT4G22860
chr4	12033437	12043728	-	AT4G22970
chr4	12054455	12060028	+	AT4G23000
chr4	12080060	12084256	+	AT4G23050
chr4	12102135	12107460	-	AT4G23100
chr4	12129485	12134187	+	AT4G23160
chr4	12162004	12167026	-	AT4G23250
chr4	12200269	12204792	-	AT4G23360
chr4	12206362	12213435	-	AT4G23370
chr4	12243671	12248950	-	AT4G23460
chr4	12280413	12286420	-	AT4G23540
chr4	12320152	12324486	-	AT4G23640
chr4	12403454	12408335	-	AT4G23850
chr4	12422087	12426475	+	AT4G23895
chr4	12437108	12441968	+	AT4G23940
chr4	12451198	12455267	+	AT4G23980
chr4	12456489	12460753	+	AT4G23990
chr4	12479752	12483993	+	AT4G24020
chr4	12515076	12519841	+	AT4G24100
chr4	12551717	12555909	-	AT4G24190
chr4	12556646	12560944	-	AT4G24200
chr4	12581601	12587384	-	AT4G24270
chr4	12635426	12642797	+	AT4G24450
chr4	12649987	12654984	+	AT4G24480
chr4	12662561	12667199	-	AT4G24520
chr4	12679210	12684939	-	AT4G24560
chr4	12687879	12694248	-	AT4G24580
chr4	12700597	12708109	-	AT4G24610
chr4	12708752	12712825	-	AT4G24620
chr4	12732678	12740051	+	AT4G24680
chr4	12749278	12754096	-	AT4G24730
chr4	12777558	12781688	+	AT4G24790
chr4	12796247	12800949	-	AT4G24840
chr4	12801549	12808190	-	AT4G24860
chr4	12831009	12835449	+	AT4G24970
chr4	12872446	12876734	+	AT4G25070
chr4	12878771	12883701	-	AT4G25090
chr4	12890694	12898501	+	AT4G25120
chr4	12903191	12907338	-	AT4G25160
chr4	12923919	12929156	+	AT4G25230
chr4	13009695	13013971	-	AT4G25450
chr4	13032178	13036213	-	AT4G25520
chr4	13038360	13042443	+	AT4G25530
chr4	13042557	13048213	-	AT4G25540
chr4	13102679	13106780	-	AT4G25730
chr4	13142164	13146930	+	AT4G25850
chr4	13154708	13159382	+	AT4G25880
chr4	13177409	13183631	+	AT4G25960
chr4	13184114	13189435	+	AT4G25970
chr4	13243076	13247926	-	AT4G26140
chr4	13262236	13266966	-	AT4G26190
chr4	13307977	13313109	-	AT4G26300
chr4	13384062	13388290	+	AT4G26510
chr4	13419567	13423790	+	AT4G26600
chr4	13430527	13435770	-	AT4G26630
chr4	13463116	13467601	+	AT4G26700
chr4	13515478	13519855	+	AT4G26900
chr4	13542918	13548629	+	AT4G26970
chr4	13557974	13568296	+	AT4G27010
chr4	13589072	13593585	+	AT4G27080
chr4	13614856	13619156	-	AT4G27180
chr4	13694881	13700780	-	AT4G27370
chr4	13718679	13723324	+	AT4G27430
chr4	13755649	13759740	+	AT4G27550
chr4	13772819	13777290	-	AT4G27595
chr4	13791642	13797147	-	AT4G27630
chr4	13797658	13803063	-	AT4G27640
chr4	13803297	13807935	-	AT4G27650
chr4	13894694	13900474	+	AT4G27910
chr4	13948603	13957840	-	AT4G28080
chr4	14034654	14041322	+	AT4G28370
chr4	14066875	14072545	-	AT4G28470
chr4	14090489	14094776	-	AT4G28530
chr4	14167730	14172454	+	AT4G28706
chr4	14171998	14181771	+	AT4G28710
chr4	14207460	14212050	+	AT4G28760
chr4	14297044	14302147	-	AT4G29010
chr4	14317256	14321567	+	AT4G29060
chr4	14385593	14389689	+	AT4G29180
chr4	14410338	14414956	+	AT4G29230
chr4	14458822	14464859	+	AT4G29380
chr4	14473757	14477935	-	AT4G29440
chr4	14582988	14590575	+	AT4G29790
chr4	14601698	14605796	-	AT4G29860
chr4	14610883	14619573	-	AT4G29900
chr4	14648139	14653379	-	AT4G29940
chr4	14665691	14670030	-	AT4G29990
chr4	14677285	14681956	+	AT4G30020
chr4	14714191	14720061	+	AT4G30100
