chr	start	end	strand	ID
chr5	13258798	13261020	-	AT5TE47105
chr5	15075388	15077865	+	AT5TE54450
chr5	12930268	12933726	-	AT5TE46040
chr5	17740219	17742501	-	AT5TE64080
chr5	12733767	12736516	-	AT5TE45040
chr5	10034413	10037202	-	AT5TE36530
chr5	13984885	13987493	+	AT5TE49855
chr5	14614927	14617009	-	AT5TE52585
chr5	10086753	10089599	+	AT5TE36785
chr5	14782362	14786200	-	AT5TE53310
chr5	10742732	10746122	-	AT5TE39105
chr5	13539780	13543177	+	AT5TE48045
chr5	13029184	13032574	+	AT5TE46310
chr5	10180010	10183037	+	AT5TE37085
chr5	10365545	10368534	+	AT5TE37825
chr5	11123373	11126365	-	AT5TE40310
chr5	12669951	12673355	+	AT5TE44880
chr5	12297595	12300585	-	AT5TE43670
chr5	9028713	9031806	+	AT5TE32675
chr5	2374076	2377446	+	AT5TE08630
chr5	20278780	20282135	-	AT5TE73035
chr5	13148932	13152793	+	AT5TE46805
chr5	10175592	10178950	+	AT5TE37060
chr5	11439290	11441295	+	AT5TE41370
chr5	13573507	13576870	-	AT5TE48205
chr5	13512937	13515871	+	AT5TE47920
chr5	5707712	5710613	-	AT5TE20660
chr5	10733552	10737020	+	AT5TE39080
chr5	15961379	15964805	+	AT5TE57635
chr5	11382521	11385498	-	AT5TE41220
chr5	13791006	13793988	+	AT5TE49100
chr5	13694777	13698610	+	AT5TE48740
chr5	4788495	4791460	+	AT5TE17325
chr5	15148493	15151482	+	AT5TE54805
chr5	14213518	14216937	+	AT5TE50805
chr5	6206552	6210347	+	AT5TE22500
chr5	11333644	11337086	+	AT5TE41090
chr5	12121705	12124643	+	AT5TE43235
chr5	12004268	12007210	+	AT5TE42895
chr5	11782795	11785054	-	AT5TE42360
chr5	21542894	21546691	+	AT5TE77610
chr5	13616998	13619950	-	AT5TE48410
chr5	16356372	16359539	+	AT5TE59075
chr5	11107583	11111508	+	AT5TE40275
chr5	13306318	13309495	+	AT5TE47160
chr5	13728012	13731189	-	AT5TE48895
chr5	12791825	12794995	-	AT5TE45200
chr5	13467425	13471354	-	AT5TE47750
chr5	15194242	15197415	+	AT5TE54980
chr5	12335501	12338654	-	AT5TE43805
chr5	13163078	13166501	+	AT5TE46850
chr5	12269311	12272892	+	AT5TE43580
chr5	15086074	15089351	-	AT5TE54545
chr5	12940569	12944561	-	AT5TE46090
chr5	13407188	13410397	-	AT5TE47515
chr5	15238562	15241776	-	AT5TE55145
chr5	11421082	11424608	+	AT5TE41325
chr5	14581457	14584667	+	AT5TE52410
chr5	12890714	12893944	+	AT5TE45905
chr5	13189353	13192575	+	AT5TE46910
chr5	10582666	10586640	+	AT5TE38635
chr5	11563122	11566347	+	AT5TE41815
chr5	12318442	12321622	-	AT5TE43730
chr5	11424674	11428610	+	AT5TE41345
chr5	12160421	12164392	+	AT5TE43300
chr5	12347387	12350574	-	AT5TE43825
chr5	11368140	11372112	-	AT5TE41150
chr5	11529398	11533237	+	AT5TE41680
chr5	10406707	10409926	+	AT5TE37985
chr5	12278854	12282183	-	AT5TE43615
chr5	11909744	11912581	-	AT5TE42665
chr5	11991361	11994428	+	AT5TE42860
chr5	11088150	11091875	+	AT5TE40215
chr5	10715847	10719202	+	AT5TE39020
chr5	12215116	12218696	+	AT5TE43405
chr5	12254699	12257795	-	AT5TE43540
chr5	10679367	10682503	+	AT5TE38875
chr5	13328543	13331829	-	AT5TE47205
chr5	12473154	12476441	-	AT5TE44225
chr5	9394525	9397648	-	AT5TE34100
chr5	13798312	13801412	+	AT5TE49130
chr5	13114535	13117644	+	AT5TE46670
chr5	13166504	13169609	+	AT5TE46855
chr5	13812541	13815653	-	AT5TE49235
chr5	12367496	12370253	-	AT5TE43905
chr5	4312073	4315615	-	AT5TE15610
chr5	12957077	12959835	+	AT5TE46125
chr5	12970322	12973859	-	AT5TE46165
chr5	6632968	6635341	-	AT5TE24040
chr5	9389519	9392278	-	AT5TE34080
chr5	13379660	13382516	+	AT5TE47400
chr5	12948319	12951060	+	AT5TE46105
chr5	11697402	11700917	+	AT5TE42145
chr5	11652994	11656563	+	AT5TE42025
chr5	12985544	12988654	-	AT5TE46190
chr5	13181592	13184435	-	AT5TE46880
chr5	1165580	1168417	-	AT5TE04245
chr5	14094421	14097965	-	AT5TE50290
chr5	13313688	13317242	-	AT5TE47195
chr5	15205109	15207898	+	AT5TE55020
chr5	9370681	9374248	-	AT5TE33990
chr5	12925172	12928865	-	AT5TE46015
chr5	11268257	11271810	-	AT5TE40830
chr5	8206751	8210305	+	AT5TE29680
chr5	19739835	19742615	-	AT5TE71030
chr5	12210585	12214142	-	AT5TE43400
chr5	8086327	8089131	+	AT5TE29250
chr5	13835990	13839559	-	AT5TE49325
chr5	12000276	12003978	+	AT5TE42880
chr5	9914373	9917173	+	AT5TE36115
chr5	9610015	9613665	-	AT5TE34865
chr5	12706979	12710657	+	AT5TE45000
chr5	13012911	13015635	+	AT5TE46235
chr5	11078226	11081724	+	AT5TE40180
chr5	16749599	16752475	+	AT5TE60480
chr5	9962887	9965753	-	AT5TE36260
chr5	10061001	10064751	-	AT5TE36645
chr5	12468919	12472568	-	AT5TE44205
chr5	10869381	10873247	+	AT5TE39485
chr5	11178876	11182634	-	AT5TE40455
chr5	8718865	8722393	-	AT5TE31545
chr5	12432747	12436388	+	AT5TE44070
chr5	10790925	10794418	-	AT5TE39245
chr5	9698954	9702597	+	AT5TE35185
chr5	12363963	12367495	+	AT5TE43895
chr5	7710696	7713574	+	AT5TE27905
chr5	10981289	10984142	-	AT5TE39940
chr5	14036303	14040000	-	AT5TE50045
chr5	10498657	10501396	+	AT5TE38285
chr1	2070737	2073535	+	AT1TE06780
chr1	23837561	23839897	+	AT1TE78470
chr1	23840888	23843251	+	AT1TE78475
chr1	23850572	23852785	+	AT1TE78490
chr1	30100473	30103899	-	AT1TE98440
chr1	5265726	5268602	-	AT1TE17030
chr1	26346488	26348691	+	AT1TE86305
chr2	6351159	6353252	-	AT2TE25875
chr2	10547026	10549520	+	AT2TE45280
chr2	13223059	13227048	-	AT2TE58010
chr2	13049509	13051773	-	AT2TE57160
chr2	6845385	6848332	-	AT2TE27880
chr3	1246669	1250395	+	AT3TE05245
chr3	11597405	11599821	-	AT3TE48205
chr3	4967160	4970274	-	AT3TE20930
chr3	17863754	17865925	+	AT3TE72370
chr3	15808431	15810650	+	AT3TE63900
chr3	2189479	2192622	-	AT3TE09220
chr3	15598179	15600798	+	AT3TE63065
chr3	15361697	15365347	+	AT3TE62395
chr3	1743413	1746785	-	AT3TE07330
chr4	2901388	2903415	+	AT4TE13515
chr4	5475880	5477918	-	AT4TE22935
chr4	5079652	5083590	+	AT4TE21110
chr4	10171927	10174176	+	AT4TE46305
chr4	3302313	3305957	+	AT4TE15110
chr4	5083926	5086640	-	AT4TE21115
chr5	5390006	5392383	+	AT5TE19520
chr5	13495594	13497910	+	AT5TE47880
chr5	13103678	13107090	+	AT5TE46635
chr5	9641505	9643917	-	AT5TE34980
chr5	19853991	19856859	+	AT5TE71450
