chr	pos	strand	type	num_C	depth	percentage	isMeth
chr1	31069	+	CHH	1	12	0.0833333	0
chr1	31075	+	CHH	0	11	0	0
chr1	31082	+	CHH	0	9	0	0
chr1	31088	+	CHH	0	8	0	0
chr1	31090	+	CHH	0	8	0	0
chr1	31092	+	CHH	0	8	0	0
chr1	31095	+	CHH	0	7	0	0
chr1	31098	+	CG	0	10	0	0
chr1	31109	+	CHH	0	12	0	0
chr1	31114	+	CHH	0	12	0	0
chr1	31123	+	CHH	0	11	0	0
chr1	31124	+	CHH	0	10	0	0
chr1	31131	+	CHH	0	11	0	0
chr1	31132	+	CHH	0	11	0	0
chr1	31159	+	CHG	0	10	0	0
chr1	31170	+	CG	1	10	0.1	0
chr1	31192	+	CHH	0	9	0	0
chr1	31194	+	CHH	0	9	0	0
chr1	31197	+	CHH	0	8	0	0
chr1	31201	+	CHH	0	8	0	0
chr1	31210	+	CHH	0	9	0	0
chr1	31211	+	CHH	0	9	0	0
chr1	31220	+	CHH	0	7	0	0
chr1	31225	+	CHH	1	8	0.125	0
chr1	31226	+	CHH	0	8	0	0
chr1	31237	+	CHH	0	8	0	0
chr1	31245	+	CG	0	8	0	0
chr1	31253	+	CHG	0	9	0	0
chr1	31261	+	CHH	0	9	0	0
chr1	31262	+	CHH	1	8	0.125	0
chr1	31284	+	CHG	0	8	0	0
chr1	31302	+	CHH	1	12	0.0833333	0
chr1	31312	+	CHH	0	13	0	0
chr1	31318	+	CHH	0	14	0	0
chr1	31321	+	CHH	0	13	0	0
chr1	31329	+	CHH	0	15	0	0
chr1	31342	+	CHG	0	16	0	0
chr1	31348	+	CHH	0	17	0	0
chr1	31356	+	CHG	0	18	0	0
chr1	31359	+	CHG	0	20	0	0
chr1	31366	+	CHH	0	19	0	0
chr1	31369	+	CHG	0	18	0	0
chr1	31380	+	CHH	0	18	0	0
chr1	31383	+	CHH	0	18	0	0
chr1	31386	+	CG	0	18	0	0
chr1	31388	+	CHH	0	17	0	0
chr1	31389	+	CHH	0	17	0	0
chr1	31391	+	CHG	0	17	0	0
chr1	31411	+	CHG	0	19	0	0
chr1	31414	+	CHH	0	21	0	0
chr1	31423	+	CHH	0	21	0	0
chr1	31424	+	CHH	0	21	0	0
chr1	31425	+	CHG	0	20	0	0
chr1	31440	+	CHG	0	21	0	0
chr1	31446	+	CHH	0	21	0	0
chr1	31447	+	CHG	0	19	0	0
chr1	31455	+	CHH	0	20	0	0
chr1	31466	+	CHH	0	21	0	0
chr1	31470	+	CHH	0	22	0	0
chr1	31497	+	CHH	0	32	0	0
chr1	31510	+	CHG	0	29	0	0
chr1	31516	+	CHH	0	28	0	0
chr1	31520	+	CHH	0	27	0	0
chr1	31529	+	CHG	0	25	0	0
chr1	31537	+	CHH	0	24	0	0
chr1	31540	+	CHH	0	24	0	0
chr1	31543	+	CHG	0	24	0	0
chr1	31544	+	CG	0	24	0	0
chr1	31546	+	CHG	0	24	0	0
chr1	31550	+	CHH	0	24	0	0
chr1	31552	+	CHG	0	24	0	0
chr1	31559	+	CHG	0	24	0	0
chr1	31567	+	CHH	0	25	0	0
chr1	31571	+	CHH	0	24	0	0
chr1	31573	+	CHG	0	23	0	0
chr1	31576	+	CHH	0	22	0	0
chr1	31579	+	CHH	0	21	0	0
chr1	31582	+	CHH	0	21	0	0
chr1	31583	+	CHH	0	21	0	0
chr1	31589	+	CHH	0	18	0	0
chr1	31591	+	CG	0	18	0	0
chr1	31598	+	CHH	0	19	0	0
chr1	31603	+	CHG	0	20	0	0
chr1	31632	+	CHH	0	27	0	0
chr1	31638	+	CHH	0	28	0	0
chr1	31651	+	CHH	0	26	0	0
chr1	31674	+	CHH	0	24	0	0
chr1	31676	+	CHG	0	24	0	0
chr1	31692	+	CHG	0	21	0	0
chr1	31696	+	CHH	0	20	0	0
chr1	31699	+	CG	18	19	0.947368	1
chr1	31707	+	CG	17	18	0.944444	1
chr1	31710	+	CG	16	18	0.888889	1
chr1	31717	+	CHG	0	16	0	0
chr1	31725	+	CG	12	15	0.8	1
chr1	31741	+	CHH	0	16	0	0
chr1	31750	+	CHG	0	14	0	0
chr1	31760	+	CHH	0	13	0	0
chr1	31768	+	CHG	0	16	0	0
chr1	31774	+	CHH	0	14	0	0
chr1	31777	+	CHH	0	15	0	0
chr1	31780	+	CHH	0	15	0	0
chr1	31782	+	CHH	0	16	0	0
chr1	31784	+	CHH	0	16	0	0
chr1	31786	+	CHG	0	17	0	0
chr1	31789	+	CHH	0	18	0	0
chr1	31796	+	CHH	0	19	0	0
chr1	31801	+	CHH	0	19	0	0
chr1	31804	+	CHH	0	20	0	0
chr1	31810	+	CHH	0	17	0	0
chr1	31812	+	CHH	0	18	0	0
chr1	31813	+	CHH	0	18	0	0
chr1	31814	+	CHH	0	18	0	0
chr1	31823	+	CHG	0	17	0	0
chr1	31826	+	CG	0	15	0	0
chr1	31828	+	CHH	0	15	0	0
chr1	31850	+	CHH	0	14	0	0
chr1	31855	+	CHH	0	13	0	0
chr1	31856	+	CHH	0	14	0	0
chr1	31864	+	CHG	0	13	0	0
chr1	31868	+	CHH	0	12	0	0
chr1	31869	+	CHH	1	13	0.0769231	0
chr1	31899	+	CHG	0	11	0	0
chr1	31905	+	CHH	0	14	0	0
chr1	31910	+	CHH	0	13	0	0
chr1	31917	+	CHH	0	13	0	0
chr1	31932	+	CHH	0	18	0	0
chr1	31933	+	CHG	0	18	0	0
chr1	31938	+	CHH	0	19	0	0
chr1	31942	+	CHH	0	19	0	0
chr1	31948	+	CHH	0	18	0	0
chr1	31955	+	CHH	0	19	0	0
chr1	31956	+	CHH	0	20	0	0
chr1	31962	+	CHH	0	20	0	0
chr1	31964	+	CHG	0	19	0	0
chr1	31968	+	CHH	0	19	0	0
chr1	31970	+	CG	14	18	0.777778	1
chr1	31972	+	CHG	0	18	0	0
chr1	31979	+	CHH	0	18	0	0
chr1	31982	+	CHH	0	18	0	0
chr1	31983	+	CHG	0	17	0	0
chr1	31984	+	CG	14	17	0.823529	1
chr1	31990	+	CHH	0	16	0	0
chr1	31992	+	CHG	0	15	0	0
chr1	31998	+	CHH	0	14	0	0
chr1	31999	+	CHH	0	14	0	0
chr1	32002	+	CHH	0	14	0	0
chr1	32004	+	CHH	0	14	0	0
chr1	32031	+	CHH	0	12	0	0
chr1	32044	+	CHH	0	12	0	0
chr1	32087	+	CHH	0	17	0	0
chr1	32088	+	CHG	1	17	0.0588235	0
chr1	32091	+	CHH	0	17	0	0
chr1	32099	+	CHH	0	18	0	0
chr1	32105	+	CHH	0	16	0	0
chr1	32108	+	CHH	0	15	0	0
chr1	32117	+	CHH	1	17	0.0588235	0
chr1	32123	+	CHH	0	17	0	0
chr1	32126	+	CHH	0	18	0	0
chr1	32128	+	CHH	0	19	0	0
chr1	32130	+	CHH	0	18	0	0
chr1	32137	+	CG	11	18	0.611111	1
chr1	32144	+	CHH	0	15	0	0
chr1	32149	+	CHH	0	14	0	0
chr1	32150	+	CHH	0	13	0	0
chr1	32166	+	CHH	0	13	0	0
chr1	32168	+	CHH	0	13	0	0
chr1	32171	+	CHG	0	13	0	0
chr1	32188	+	CG	0	14	0	0
chr1	32192	+	CHH	0	14	0	0
chr1	32195	+	CHH	0	15	0	0
chr1	32196	+	CHG	0	15	0	0
chr1	32211	+	CHH	0	13	0	0
chr1	32215	+	CHH	0	12	0	0
chr1	32234	+	CHH	0	11	0	0
chr1	32245	+	CHH	0	11	0	0
chr1	32246	+	CHH	0	11	0	0
chr1	32250	+	CHH	0	10	0	0
chr1	32265	+	CHH	0	12	0	0
chr1	32272	+	CHH	0	12	0	0
chr1	32274	+	CHH	0	12	0	0
chr1	32277	+	CHH	0	13	0	0
chr1	32281	+	CHH	0	13	0	0
chr1	32282	+	CHH	0	13	0	0
chr1	32292	+	CHH	0	14	0	0
chr1	32293	+	CHG	0	13	0	0
chr1	32297	+	CHH	0	11	0	0
chr1	32305	+	CHH	0	12	0	0
chr1	32309	+	CHH	0	11	0	0
chr1	32311	+	CG	0	10	0	0
chr1	32320	+	CHH	0	10	0	0
chr1	32321	+	CHH	0	10	0	0
chr1	32325	+	CHH	0	10	0	0
chr1	32328	+	CHH	0	10	0	0
chr1	32329	+	CHH	0	10	0	0
chr1	32339	+	CHH	0	9	0	0
chr1	32341	+	CHH	0	9	0	0
chr1	32344	+	CHH	0	9	0	0
chr1	32347	+	CHH	0	8	0	0
chr1	32348	+	CHH	0	8	0	0
chr1	32356	+	CHH	0	6	0	0
chr1	32359	+	CHH	0	6	0	0
chr1	32360	+	CHH	0	6	0	0
chr1	32426	+	CHH	0	6	0	0
chr1	32430	+	CHH	0	6	0	0
chr1	32431	+	CHH	0	6	0	0
chr1	32433	+	CHH	0	7	0	0
chr1	32443	+	CHG	0	9	0	0
chr1	32451	+	CHH	0	9	0	0
chr1	32453	+	CHH	0	8	0	0
chr1	32454	+	CHG	0	8	0	0
chr1	32459	+	CHH	0	8	0	0
chr1	32460	+	CHH	0	8	0	0
chr1	32473	+	CHH	0	8	0	0
chr1	32474	+	CHG	0	8	0	0
chr1	32478	+	CHH	0	7	0	0
chr1	32493	+	CHG	0	6	0	0
chr1	32500	+	CHH	0	7	0	0
chr1	32514	+	CHH	0	8	0	0
chr1	32524	+	CHH	0	9	0	0
chr1	32546	+	CHH	0	9	0	0
chr1	32547	+	CHH	0	9	0	0
chr1	32551	+	CHH	0	9	0	0
chr1	32553	+	CHH	0	9	0	0
chr1	32559	+	CHH	0	10	0	0
chr1	32563	+	CHH	0	11	0	0
chr1	32564	+	CHH	0	11	0	0
chr1	32574	+	CHG	0	11	0	0
chr1	32577	+	CHH	0	11	0	0
chr1	32580	+	CG	0	11	0	0
chr1	32585	+	CHH	0	12	0	0
chr1	32588	+	CHH	0	11	0	0
chr1	32593	+	CHH	0	11	0	0
chr1	32608	+	CHH	0	7	0	0
chr1	32609	+	CHH	0	7	0	0
chr1	32611	+	CHH	0	8	0	0
chr1	32613	+	CG	0	9	0	0
chr1	32621	+	CG	0	7	0	0
chr1	32628	+	CHG	0	9	0	0
chr1	32633	+	CG	0	8	0	0
chr1	32635	+	CHG	0	8	0	0
chr1	32638	+	CHG	0	9	0	0
chr1	32641	+	CHH	0	9	0	0
chr1	32642	+	CHH	1	9	0.111111	0
chr1	32644	+	CHG	0	9	0	0
chr1	32652	+	CHH	0	7	0	0
chr1	32661	+	CHH	0	8	0	0
chr1	32664	+	CHH	0	8	0	0
chr1	32666	+	CHH	0	10	0	0
chr1	32668	+	CHH	0	10	0	0
chr1	32671	+	CHG	0	11	0	0
chr1	32675	+	CHH	0	11	0	0
chr1	32681	+	CHG	0	11	0	0
chr1	32686	+	CG	0	12	0	0
chr1	32691	+	CHH	0	12	0	0
chr1	32694	+	CHH	0	12	0	0
chr1	32696	+	CHH	0	12	0	0
chr1	32698	+	CHH	0	12	0	0
chr1	32710	+	CHG	0	10	0	0
chr1	32716	+	CHH	0	8	0	0
chr1	32720	+	CHH	0	8	0	0
chr1	32723	+	CHH	0	8	0	0
chr1	32728	+	CHH	0	8	0	0
chr1	32729	+	CHH	0	8	0	0
chr1	32730	+	CHH	0	8	0	0
chr1	32738	+	CHG	0	7	0	0
chr1	32750	+	CHH	0	8	0	0
chr1	32754	+	CG	0	8	0	0
chr1	32759	+	CHH	0	6	0	0
chr1	32781	+	CG	0	8	0	0
chr1	32786	+	CHH	0	9	0	0
chr1	32791	+	CHH	0	9	0	0
chr1	32792	+	CHH	0	10	0	0
chr1	32793	+	CHH	1	10	0.1	0
chr1	32794	+	CHH	0	11	0	0
chr1	32796	+	CHH	0	11	0	0
chr1	32806	+	CHH	0	11	0	0
chr1	32810	+	CHH	0	11	0	0
chr1	32811	+	CHH	0	11	0	0
chr1	32818	+	CHG	0	11	0	0
chr1	32822	+	CHH	0	11	0	0
chr1	32830	+	CG	0	11	0	0
chr1	32834	+	CHH	0	10	0	0
chr1	32838	+	CHH	0	9	0	0
chr1	32839	+	CHH	0	9	0	0
chr1	32840	+	CHH	0	9	0	0
chr1	32853	+	CHH	0	11	0	0
chr1	32866	+	CG	0	10	0	0
chr1	32871	+	CG	0	10	0	0
chr1	32877	+	CHG	0	11	0	0
chr1	32892	+	CHH	0	10	0	0
chr1	32893	+	CHH	0	12	0	0
chr1	32898	+	CHG	0	13	0	0
chr1	32903	+	CHH	1	14	0.0714286	0
chr1	32905	+	CHH	0	14	0	0
chr1	32911	+	CHH	0	15	0	0
chr1	32913	+	CHH	0	16	0	0
chr1	32920	+	CHH	0	17	0	0
chr1	32922	+	CG	0	17	0	0
chr1	32945	+	CHH	0	17	0	0
chr1	32948	+	CHH	0	16	0	0
chr1	32955	+	CHH	0	17	0	0
chr1	32956	+	CHH	0	16	0	0
chr1	32957	+	CHG	1	16	0.0625	0
chr1	32969	+	CHH	0	16	0	0
chr1	32979	+	CHH	0	15	0	0
chr1	32982	+	CHH	0	15	0	0
chr1	32986	+	CHH	0	13	0	0
chr1	32996	+	CHH	0	14	0	0
chr1	33003	+	CG	0	14	0	0
chr1	33009	+	CHH	0	16	0	0
chr1	33024	+	CG	0	13	0	0
chr1	33028	+	CHH	0	13	0	0
chr1	33029	+	CHH	1	13	0.0769231	0
chr1	33037	+	CG	0	14	0	0
chr1	33042	+	CG	0	14	0	0
chr1	33047	+	CHG	0	14	0	0
chr1	33050	+	CHG	0	13	0	0
chr1	33051	+	CG	0	13	0	0
chr1	33064	+	CHH	0	14	0	0
chr1	33070	+	CG	0	14	0	0
chr1	33072	+	CHH	0	14	0	0
chr1	33089	+	CHH	0	15	0	0
chr1	33103	+	CHH	0	13	0	0
chr1	33112	+	CHH	0	13	0	0
chr1	33113	+	CHG	1	13	0.0769231	0
chr1	33114	+	CG	0	13	0	0
chr1	33121	+	CHH	0	14	0	0
chr1	33125	+	CHH	0	13	0	0
chr1	33153	+	CHH	0	12	0	0
chr1	33155	+	CHH	1	12	0.0833333	0
chr1	33156	+	CHH	1	12	0.0833333	0
chr1	33158	+	CHG	0	12	0	0
chr1	33159	+	CG	0	12	0	0
chr1	33168	+	CG	0	8	0	0
chr1	33173	+	CHH	0	5	0	0
chr1	33177	+	CHH	0	5	0	0
chr1	33264	+	CG	0	6	0	0
chr1	33269	+	CHH	0	7	0	0
chr1	33286	+	CG	0	9	0	0
chr1	33290	+	CHH	0	9	0	0
chr1	33292	+	CHH	0	9	0	0
chr1	33294	+	CHH	0	9	0	0
chr1	33295	+	CHH	0	9	0	0
chr1	33302	+	CHH	0	9	0	0
chr1	33314	+	CHH	0	9	0	0
chr1	33318	+	CHH	0	9	0	0
chr1	33323	+	CHH	0	9	0	0
chr1	33330	+	CHH	0	9	0	0
chr1	33332	+	CHH	0	9	0	0
chr1	33352	+	CHH	0	5	0	0
chr1	33394	+	CHH	0	5	0	0
chr1	33397	+	CHH	0	5	0	0
chr1	33399	+	CHH	0	5	0	0
chr1	33403	+	CHH	0	5	0	0
chr1	33406	+	CHG	0	5	0	0
chr1	33413	+	CHH	1	6	0.166667	0
chr1	33414	+	CHH	0	6	0	0
chr1	33443	+	CHH	0	10	0	0
chr1	33447	+	CHH	0	10	0	0
chr1	33450	+	CHH	0	10	0	0
chr1	33452	+	CHH	0	11	0	0
chr1	33461	+	CHH	0	13	0	0
chr1	33462	+	CHH	0	13	0	0
chr1	33465	+	CHH	0	13	0	0
chr1	33472	+	CHH	0	12	0	0
chr1	33473	+	CHH	0	12	0	0
chr1	33475	+	CHH	0	12	0	0
chr1	33481	+	CHH	0	11	0	0
chr1	33487	+	CHH	0	10	0	0
chr1	33517	+	CHH	0	10	0	0
chr1	33518	+	CHH	0	10	0	0
chr1	33519	+	CHH	0	10	0	0
chr1	33538	+	CHH	0	10	0	0
chr1	33546	+	CHH	0	9	0	0
chr1	33547	+	CHH	0	9	0	0
chr1	33548	+	CHG	0	9	0	0
chr1	33551	+	CHH	0	9	0	0
chr1	33552	+	CHH	0	9	0	0
chr1	33556	+	CHH	0	9	0	0
chr1	33558	+	CHH	0	9	0	0
chr1	33559	+	CHH	0	9	0	0
chr1	33566	+	CHH	0	9	0	0
chr1	33573	+	CG	0	8	0	0
chr1	33580	+	CHH	0	10	0	0
chr1	33583	+	CG	0	8	0	0
chr1	33587	+	CG	0	8	0	0
chr1	33589	+	CHH	0	8	0	0
chr1	33590	+	CHH	0	8	0	0
chr1	33593	+	CHH	0	8	0	0
chr1	33604	+	CHH	0	9	0	0
chr1	33608	+	CHG	0	10	0	0
chr1	33618	+	CHH	0	10	0	0
chr1	33631	+	CHH	0	10	0	0
chr1	33633	+	CHH	0	10	0	0
chr1	33634	+	CHH	0	10	0	0
chr1	33641	+	CHH	0	9	0	0
chr1	33646	+	CHH	0	9	0	0
chr1	33650	+	CHH	0	9	0	0
chr1	33661	+	CHH	0	9	0	0
chr1	33669	+	CHG	0	7	0	0
chr1	33674	+	CHH	0	6	0	0
chr1	33677	+	CHH	0	6	0	0
chr1	33684	+	CHH	0	6	0	0
chr1	33693	+	CHH	0	6	0	0
chr1	33704	+	CHH	0	6	0	0
chr1	33706	+	CHH	0	6	0	0
chr1	33709	+	CHH	0	6	0	0
chr1	33713	+	CHH	0	8	0	0
chr1	33719	+	CHH	0	6	0	0
chr1	33720	+	CHH	0	6	0	0
chr1	33722	+	CHH	0	6	0	0
chr1	33747	+	CHH	0	6	0	0
chr1	33752	+	CHH	0	6	0	0
chr1	33753	+	CHH	0	6	0	0
chr1	33758	+	CHH	0	7	0	0
chr1	33774	+	CHG	0	9	0	0
chr1	33783	+	CHG	0	10	0	0
chr1	33790	+	CHH	0	7	0	0
chr1	33798	+	CHH	0	6	0	0
chr1	33799	+	CHH	1	6	0.166667	0
chr1	33801	+	CHH	0	5	0	0
chr1	33824	+	CHH	0	5	0	0
chr1	33831	+	CHH	0	5	0	0
chr1	33836	+	CHH	0	5	0	0
chr1	33900	+	CHH	0	7	0	0
chr1	33902	+	CHH	0	7	0	0
chr1	33906	+	CHH	0	7	0	0
chr1	33923	+	CHH	0	8	0	0
chr1	33927	+	CHH	0	8	0	0
chr1	33930	+	CHH	0	9	0	0
chr1	33934	+	CHH	0	9	0	0
chr1	33936	+	CHH	0	9	0	0
chr1	33980	+	CHH	0	8	0	0
chr1	33981	+	CHH	0	7	0	0
chr1	33983	+	CHH	0	7	0	0
chr1	33984	+	CHH	0	7	0	0
chr1	33989	+	CHG	0	7	0	0
chr1	33993	+	CHH	0	9	0	0
chr1	34003	+	CHH	0	10	0	0
chr1	34006	+	CHH	0	9	0	0
chr1	34008	+	CHH	0	8	0	0
chr1	34009	+	CHH	0	8	0	0
chr1	34012	+	CHH	0	8	0	0
chr1	34013	+	CHH	0	8	0	0
chr1	34017	+	CG	0	8	0	0
chr1	34022	+	CHH	0	7	0	0
chr1	34023	+	CHH	0	7	0	0
chr1	34029	+	CHG	0	8	0	0
chr1	34033	+	CHH	0	9	0	0
chr1	34039	+	CHH	0	8	0	0
chr1	34042	+	CHH	0	8	0	0
chr1	34044	+	CHH	0	9	0	0
chr1	34061	+	CHH	0	11	0	0
chr1	34062	+	CHH	0	11	0	0
chr1	34063	+	CHH	0	11	0	0
chr1	34066	+	CHH	0	11	0	0
chr1	34071	+	CHH	0	11	0	0
chr1	34073	+	CHH	0	11	0	0
chr1	34075	+	CHH	1	12	0.0833333	0
chr1	34079	+	CHH	0	11	0	0
chr1	34081	+	CHH	0	10	0	0
chr1	34084	+	CHH	0	9	0	0
chr1	34085	+	CHH	0	10	0	0
chr1	34092	+	CHH	0	13	0	0
chr1	34095	+	CHH	0	14	0	0
chr1	34097	+	CHH	0	14	0	0
chr1	34106	+	CHH	0	16	0	0
chr1	34113	+	CHH	0	17	0	0
chr1	34114	+	CHG	0	17	0	0
chr1	34118	+	CHG	0	16	0	0
chr1	34122	+	CHH	0	15	0	0
chr1	34124	+	CG	0	15	0	0
chr1	34134	+	CHH	0	14	0	0
chr1	34136	+	CHH	0	14	0	0
chr1	34140	+	CHH	0	13	0	0
chr1	34146	+	CHH	0	14	0	0
chr1	34147	+	CHH	0	13	0	0
chr1	34150	+	CHH	0	13	0	0
chr1	34152	+	CHG	0	13	0	0
chr1	34153	+	CG	0	14	0	0
chr1	34157	+	CHH	0	14	0	0
chr1	34162	+	CHH	0	16	0	0
chr1	34165	+	CHH	0	15	0	0
chr1	34167	+	CHH	0	15	0	0
chr1	34168	+	CHH	0	15	0	0
chr1	34171	+	CHH	0	15	0	0
chr1	34177	+	CHG	0	13	0	0
chr1	34180	+	CHG	0	12	0	0
chr1	34183	+	CHH	1	9	0.111111	0
chr1	34185	+	CHH	0	9	0	0
chr1	34192	+	CHH	0	11	0	0
chr1	34193	+	CHG	0	11	0	0
chr1	34197	+	CHH	0	10	0	0
chr1	34213	+	CHH	0	11	0	0
chr1	34214	+	CHH	0	11	0	0
chr1	34220	+	CHH	0	11	0	0
chr1	34226	+	CG	0	12	0	0
chr1	34231	+	CHH	1	11	0.0909091	0
chr1	34233	+	CHH	0	11	0	0
chr1	34242	+	CHH	0	11	0	0
chr1	34247	+	CHH	0	12	0	0
chr1	34249	+	CHH	0	13	0	0
chr1	34253	+	CHH	1	11	0.0909091	0
chr1	34255	+	CHG	0	11	0	0
chr1	34258	+	CHH	0	12	0	0
chr1	34259	+	CHH	0	12	0	0
chr1	34261	+	CHH	0	13	0	0
chr1	34271	+	CG	0	13	0	0
chr1	34278	+	CHH	0	14	0	0
chr1	34286	+	CHH	1	13	0.0769231	0
chr1	34290	+	CHH	0	14	0	0
chr1	34294	+	CHH	0	15	0	0
chr1	34296	+	CHH	0	15	0	0
chr1	34300	+	CHH	0	14	0	0
chr1	34309	+	CHH	0	13	0	0
chr1	34310	+	CHG	0	13	0	0
chr1	34316	+	CG	0	12	0	0
chr1	34318	+	CHH	0	12	0	0
chr1	34323	+	CG	0	12	0	0
chr1	34326	+	CHH	0	12	0	0
chr1	34327	+	CHH	0	12	0	0
chr1	34328	+	CHG	0	13	0	0
chr1	34354	+	CHH	0	9	0	0
chr1	34355	+	CHH	0	9	0	0
chr1	34356	+	CHG	0	9	0	0
chr1	34364	+	CHH	0	11	0	0
chr1	34366	+	CHG	0	11	0	0
chr1	34369	+	CHH	0	11	0	0
chr1	34375	+	CHH	0	11	0	0
chr1	34376	+	CHH	0	11	0	0
chr1	34383	+	CHH	0	10	0	0
chr1	34400	+	CHH	0	12	0	0
chr1	34401	+	CHH	0	12	0	0
chr1	34403	+	CHH	0	12	0	0
chr1	34406	+	CG	0	12	0	0
chr1	34412	+	CHH	0	11	0	0
chr1	34415	+	CHH	0	11	0	0
chr1	34416	+	CHH	0	11	0	0
chr1	34419	+	CHH	1	11	0.0909091	0
chr1	34420	+	CHH	0	11	0	0
chr1	34422	+	CG	0	10	0	0
chr1	34427	+	CHG	0	11	0	0
chr1	34436	+	CHH	0	11	0	0
chr1	34447	+	CHG	0	10	0	0
chr1	34457	+	CHH	0	6	0	0
chr1	34459	+	CHH	0	6	0	0
chr1	34461	+	CHH	0	5	0	0
chr1	34470	+	CHH	0	5	0	0
chr1	34474	+	CG	0	5	0	0
chr1	34485	+	CHH	0	5	0	0
chr1	34500	+	CHG	0	5	0	0
chr1	34506	+	CHH	0	5	0	0
chr1	34508	+	CHH	0	5	0	0
chr1	34515	+	CHH	0	5	0	0
chr1	34521	+	CHH	0	5	0	0
chr1	34523	+	CHH	0	5	0	0
chr1	34526	+	CHH	0	5	0	0
chr1	34527	+	CHH	0	5	0	0
chr1	34529	+	CHH	0	5	0	0
chr1	34535	+	CHH	0	5	0	0
chr1	34539	+	CHH	0	5	0	0
chr1	34541	+	CHH	0	6	0	0
chr1	34542	+	CHH	0	7	0	0
chr1	34550	+	CHH	0	9	0	0
chr1	34556	+	CHH	0	9	0	0
chr1	34559	+	CHG	0	10	0	0
chr1	34565	+	CHG	0	10	0	0
chr1	34568	+	CG	0	10	0	0
chr1	34573	+	CHH	0	10	0	0
chr1	34575	+	CHH	0	10	0	0
chr1	34576	+	CHH	0	10	0	0
chr1	34577	+	CHG	0	10	0	0
chr1	34594	+	CHH	0	8	0	0
chr1	34595	+	CHH	0	8	0	0
chr1	34597	+	CHG	0	8	0	0
chr1	34606	+	CG	0	9	0	0
chr1	34610	+	CHH	0	9	0	0
chr1	34611	+	CHH	0	11	0	0
chr1	34613	+	CHH	0	11	0	0
chr1	34623	+	CHH	0	11	0	0
chr1	34626	+	CHG	0	11	0	0
chr1	34631	+	CHG	0	10	0	0
chr1	34643	+	CHH	0	8	0	0
chr1	34647	+	CHH	0	7	0	0
chr1	34649	+	CHG	0	7	0	0
chr1	34652	+	CG	0	7	0	0
chr1	34655	+	CHG	0	8	0	0
chr1	34661	+	CHH	0	8	0	0
chr1	34664	+	CHH	0	9	0	0
chr1	34667	+	CHH	0	9	0	0
chr1	34668	+	CHH	0	9	0	0
chr1	34670	+	CHH	0	9	0	0
chr1	34671	+	CHH	0	9	0	0
chr1	34673	+	CHH	0	9	0	0
chr1	34682	+	CHH	0	11	0	0
chr1	34685	+	CHH	0	11	0	0
chr1	34700	+	CG	0	11	0	0
chr1	34703	+	CHH	1	9	0.111111	0
chr1	34710	+	CHH	0	11	0	0
chr1	34718	+	CHH	1	12	0.0833333	0
chr1	34720	+	CHH	0	12	0	0
chr1	34721	+	CHG	1	12	0.0833333	0
chr1	34725	+	CHH	0	12	0	0
chr1	34727	+	CHH	0	12	0	0
chr1	34730	+	CHG	0	12	0	0
chr1	34736	+	CHH	0	12	0	0
chr1	34739	+	CHG	0	12	0	0
chr1	34751	+	CHG	0	14	0	0
chr1	34761	+	CG	0	17	0	0
chr1	34766	+	CHH	0	17	0	0
chr1	34767	+	CHH	0	17	0	0
chr1	34778	+	CHH	0	19	0	0
chr1	34782	+	CHG	0	19	0	0
chr1	34787	+	CHG	0	19	0	0
chr1	34800	+	CHH	0	17	0	0
chr1	34802	+	CHH	0	17	0	0
chr1	34806	+	CG	0	17	0	0
chr1	34820	+	CHH	0	18	0	0
chr1	34823	+	CG	0	19	0	0
chr1	34829	+	CHH	0	22	0	0
chr1	34830	+	CHH	0	22	0	0
chr1	34835	+	CHG	0	21	0	0
chr1	34839	+	CHH	0	21	0	0
chr1	34844	+	CHG	0	22	0	0
chr1	34856	+	CHG	0	19	0	0
chr1	34859	+	CHH	0	19	0	0
chr1	34862	+	CHG	1	19	0.0526316	0
chr1	34877	+	CHH	0	20	0	0
chr1	34879	+	CHH	0	20	0	0
chr1	34892	+	CHG	0	20	0	0
chr1	34898	+	CG	0	21	0	0
chr1	34900	+	CHH	0	21	0	0
chr1	34904	+	CHG	1	21	0.047619	0
chr1	34915	+	CHH	0	21	0	0
chr1	34916	+	CHH	0	21	0	0
chr1	34925	+	CHH	0	22	0	0
chr1	34926	+	CHH	1	22	0.0454545	0
chr1	34927	+	CHH	0	22	0	0
chr1	34929	+	CHH	1	22	0.0454545	0
chr1	34930	+	CHH	0	21	0	0
chr1	34934	+	CHG	0	24	0	0
chr1	34940	+	CHG	0	23	0	0
chr1	34943	+	CHG	0	22	0	0
chr1	34946	+	CHH	0	23	0	0
chr1	34949	+	CHG	0	23	0	0
chr1	34955	+	CHG	0	22	0	0
chr1	34958	+	CG	0	21	0	0
chr1	34961	+	CHH	0	21	0	0
chr1	34967	+	CHG	0	23	0	0
chr1	34975	+	CHH	1	25	0.04	0
chr1	34990	+	CHH	0	29	0	0
chr1	34992	+	CHH	0	28	0	0
chr1	35009	+	CHH	0	29	0	0
chr1	35011	+	CHH	0	29	0	0
chr1	35012	+	CHG	1	28	0.0357143	0
chr1	35019	+	CHH	0	29	0	0
chr1	35020	+	CHG	0	30	0	0
chr1	35021	+	CG	28	29	0.965517	1
chr1	35024	+	CHH	1	28	0.0357143	0
chr1	35026	+	CHH	0	28	0	0
